,Unnamed: 0,high,low,open,close,volume,tic,date,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
15811,15811,59.0,57.0,59.0,57.5,151400,BVH,2011-12-09,-1.110952873976231,63.711439897357536,56.73856010264247,43.707187946590544,-121.0009502692428,21.81518552258564,61.81666666666667,63.91666666666666,26.3799991607666,30.42593100118004
15845,15845,58.5,57.0,58.0,57.5,101190,BVH,2011-12-12,-1.2209971103574446,63.65926673991241,56.39073326008759,43.707187946590544,-124.82269503546098,21.815185522585644,61.35,63.575,25.670000076293945,56.52092326678423
15879,15879,58.5,56.5,58.0,56.5,96490,BVH,2011-12-13,-1.373071687461156,63.4873480910046,55.96265190899541,42.71404791559367,-134.01109057301323,23.82169156265716,60.96666666666667,63.275,25.40999984741211,39.45359721180315
15913,15913,57.0,54.0,56.5,54.5,247390,BVH,2011-12-14,-1.636115054850542,63.28124512480086,55.268754875199136,40.79613073583284,-182.66143417766665,33.010486981005435,60.61666666666667,63.0,26.040000915527344,41.057963164484335
15947,15947,53.5,52.0,52.5,52.0,270340,BVH,2011-12-15,-2.022988176823993,63.96036099250087,53.739639007499136,38.5574084392168,-235.6813693219223,39.27449200120366,60.2,62.625,25.11000061035156,68.53647138922561
15981,15981,54.0,51.0,51.0,52.0,235190,BVH,2011-12-16,-2.3030399028507915,64.41748751742287,52.532512482577125,38.5574084392168,-215.3318790900593,42.16497173580216,59.75,62.29166666666666,24.290000915527344,51.77622008648474
16015,16015,52.5,51.5,52.0,52.5,91110,BVH,2011-12-19,-2.456322139448972,64.7429111141946,51.7570888858054,39.27068205991783,-197.37230587540623,42.16497173580216,59.36666666666667,62.025,24.920000076293945,43.15064308570026
16049,16049,54.0,51.0,52.0,52.5,98780,BVH,2011-12-20,-2.5484227847672187,64.84792661234383,50.95207338765617,39.27068205991783,-167.35822959889356,31.441168552910305,59.0,61.708333333333336,23.21999931335449,25.430715590746296
16083,16083,54.0,52.5,54.0,52.5,247600,BVH,2011-12-21,-2.5915395549194926,64.49066940993669,50.35933059006332,39.27068205991783,-140.35320674545213,31.44116855291032,58.65,61.43333333333333,21.43000030517578,42.41079813258187
16117,16117,53.0,49.9,52.5,49.9,398300,BVH,2011-12-22,-2.803194693301819,64.55473065350203,49.23526934649797,36.81068997755065,-169.65958190764002,40.352774231470704,58.21333333333334,61.14,21.15999984741211,28.602458057512195
16151,16151,49.4,47.5,48.2,47.9,152050,BVH,2011-12-23,-3.0966202895466566,64.62755971035226,47.85244028964776,35.06288559400954,-200.4708356189432,47.13347956168817,57.74333333333333,60.821666666666665,20.729999542236328,46.27779956917112
16185,16185,43.7,43.4,43.6,43.4,96240,BVH,2011-12-27,-3.906815028800097,65.45632301432514,44.02367698567488,31.520629657323283,-215.5746509129968,56.49845844788991,56.57666666666667,60.17166666666666,21.90999984741211,70.65751435083436
16219,16219,45.0,42.5,43.4,42.5,149900,BVH,2011-12-28,-4.272640391487805,65.80208466634615,42.07791533365388,30.864325477107272,-188.81027680871176,47.37705599821563,55.876666666666665,59.83833333333334,23.520000457763672,45.29652216801404
16253,16253,42.4,41.2,41.2,41.5,58060,BVH,2011-12-29,-4.590336725314486,65.96901598071696,40.21098401928303,30.14292499809541,-185.29595571823947,50.463380694754775,55.24333333333333,59.48,22.649999618530277,57.143552954365376
16287,16287,42.8,40.6,41.9,41.0,107750,BVH,2011-12-30,-4.826818619619552,65.65995017119376,38.620049828806245,29.782861317466057,-165.9547669897596,51.85646077037812,54.626666666666665,59.12166666666667,23.399999618530277,23.685283250746203
16321,16321,42.9,41.0,41.9,42.9,108270,BVH,2012-01-03,-4.805523025475445,64.23771566869705,38.03228433130296,32.9321686246324,-139.5734899757376,51.0994101301716,54.156666666666666,58.778333333333336,22.96999931335449,59.44043521065935
16355,16355,43.0,42.2,43.0,42.8,120004,BVH,2012-01-04,-4.742051855983895,62.96596170872274,37.48403829127727,32.85194493082527,-122.72174969623336,50.298451914338926,53.6,58.441666666666656,22.21999931335449,55.4736615922295
16389,16389,42.7,40.8,41.5,40.8,27990,BVH,2012-01-05,-4.79782741429127,61.67871714488702,36.80128285511297,31.275634650540468,-125.67295150005933,53.95149160030912,52.89333333333333,58.09666666666667,21.479999542236328,45.8480363329188
16423,16423,40.9,38.8,40.9,38.8,157940,BVH,2012-01-06,-4.946394277189739,60.612177344451695,35.84782265554831,29.796625175001736,-134.7691171890322,58.59843024082628,52.17,57.71000000000001,20.6299991607666,36.04238688803568
16457,16457,38.0,36.9,38.0,36.9,147460,BVH,2012-01-09,-5.157990602512598,59.76126041278791,34.63873958721209,28.47334974157233,-141.87463155826293,62.44687096409547,51.36666666666667,57.28333333333333,21.06999969482422,63.58928110812753
16491,16491,38.7,36.3,36.3,38.7,214500,BVH,2012-01-10,-5.121400935999027,58.38190709331352,34.138092906686495,31.456608487453792,-123.48056704448592,56.71002857474407,50.656666666666666,56.88666666666667,20.690000534057617,44.904427144894136
16525,16525,40.6,39.5,40.0,40.6,32720,BVH,2012-01-11,-4.882803323363042,56.82055046291308,34.10944953708691,34.44234052779562,-93.24261635998144,42.144967396089896,50.04333333333333,56.55499999999999,21.049999237060547,45.1794035711293
16559,16559,42.6,42.6,42.6,42.6,79010,BVH,2012-01-12,-4.480679230005933,55.45302513710551,34.28697486289448,37.41114696981079,-66.20219816408019,28.686696485415,49.513333333333335,56.265,20.46999931335449,82.1966223626998
16593,16593,44.7,44.7,44.7,44.7,74770,BVH,2012-01-13,-3.947041501820088,54.54208387090365,34.46791612909635,40.345511895431066,-43.27008520202803,16.324851847522694,49.05333333333333,56.01,20.90999984741211,38.152906678562594
16627,16627,46.2,44.5,45.5,46.2,166140,BVH,2012-01-17,-3.0049142550341656,52.39034271042826,35.189657289571734,42.66909066542546,-26.9794923671142,5.026488053473428,47.96,55.388333333333335,22.200000762939453,52.27979222550452
16661,16661,48.5,47.5,48.0,48.5,67390,BVH,2012-01-18,-2.368117205789247,51.49546779467261,35.684532205327386,45.5645030905935,4.397548335658692,5.892892871279215,47.54333333333333,55.155,20.88999938964844,51.72443874963213
16695,16695,50.5,48.5,49.0,50.5,40070,BVH,2012-01-19,-1.6826708885085893,50.95948881503071,36.02051118496928,47.93006362984159,29.01214833759592,14.186102722352514,47.21,54.905,19.8700008392334,23.24847091801165
16729,16729,53.0,50.0,52.5,50.0,133450,BVH,2012-01-20,-1.1663506013114002,50.98266705287508,36.007332947124915,47.39737984718714,49.18772563176896,23.226458370062755,46.91,54.59666666666667,18.280000686645508,37.44012579544154
16763,16763,52.5,48.2,48.5,52.5,127220,BVH,2012-01-30,-0.5491042156006571,52.02132131540212,35.428678684597884,50.25686523306025,55.435682194372106,13.984384396836754,46.74333333333333,54.28,19.399999618530277,54.60886602285324
16797,16797,54.5,52.0,53.5,52.0,161730,BVH,2012-01-31,-0.0991350619457946,53.10444694489367,34.98555305510634,49.69791654743275,83.95568070519101,21.020025080899423,46.56,53.955000000000005,19.440000534057617,49.62746348546141
16831,16831,52.5,51.0,52.0,52.5,136410,BVH,2012-02-01,0.2944206574356087,54.30633522404221,34.69366477595779,50.27007667506953,77.80287604988548,15.950886956848004,46.42666666666666,53.69666666666667,18.549999237060547,49.75268197116159
16865,16865,55.0,52.5,54.0,55.0,66060,BVH,2012-02-02,0.798837011282167,55.93647051685467,34.31352948314533,53.03329361746031,110.14042062067196,24.412104217446117,46.443333333333335,53.53,17.979999542236328,29.964868231720544
16899,16899,57.5,56.0,57.5,56.0,223040,BVH,2012-02-03,1.2647035333980554,57.54642320495672,34.15357679504328,54.08889081076582,137.6430704155263,31.756021022666303,46.57666666666667,53.388333333333335,17.100000381469727,36.0529580259527
16933,16933,57.0,53.5,56.0,56.0,79230,BVH,2012-02-06,1.6152860959287452,58.89531361300241,34.304686386997595,54.08889081076582,119.3485658726302,19.35959416804826,46.71,53.23,17.760000228881836,49.71391117500467
16967,16967,58.5,55.0,56.0,58.5,97120,BVH,2012-02-07,2.0709814244536133,60.62928597877433,34.130714021225664,56.69296353763914,136.9026704146169,23.94889499321208,46.91,53.138333333333335,17.649999618530273,43.63610818172694
17001,17001,61.0,59.0,60.0,60.0,121500,BVH,2012-02-08,2.5240648707400126,62.43657482782673,34.04342517217326,58.165756666237655,160.29706275033365,30.950049157373872,47.16,53.080000000000005,18.15999984741211,32.422489098346546
17035,17035,60.0,58.5,60.0,59.0,95070,BVH,2012-02-09,2.770508426995846,63.66815560273557,34.63184439726442,56.8328050873667,141.46986535584526,28.422503920570502,47.376666666666665,53.013333333333335,18.6299991607666,38.19246102977367
17069,17069,59.0,57.0,59.0,57.5,154270,BVH,2012-02-10,2.812360120051032,64.19960982550688,35.970390174493104,54.88122966208448,117.47851002865326,20.936734272159423,47.63,52.92166666666667,20.790000915527344,52.30726350456971
17103,17103,56.5,55.0,56.0,55.0,215900,BVH,2012-02-13,2.613670020649245,63.80642038866266,38.17357961133733,51.81360603674553,84.10493827160491,11.659994773174368,47.86666666666667,52.805,19.040000915527344,48.56804419581168
17137,17137,56.0,52.5,53.0,55.0,221140,BVH,2012-02-14,2.4282157260108197,63.3397484173957,40.27025158260428,51.81360603674553,68.16747066881072,1.2791893687272704,48.17999999999999,52.69666666666667,19.540000915527344,33.95270351784084
17171,17171,55.0,53.0,55.0,54.0,83540,BVH,2012-02-15,2.175472723362361,62.75812362946829,42.19187637053171,50.60284161517499,58.68844696969701,1.2791893687272693,48.53333333333333,52.555,21.13999938964844,30.725782489219
17205,17205,55.0,53.0,54.0,53.0,170890,BVH,2012-02-16,1.8728909096251056,62.16737844377192,43.822621556228086,49.40846725883112,51.65245075910571,1.2791893687272622,48.88333333333333,52.38,19.21999931335449,25.41886821058252
17239,17239,55.5,54.5,54.5,55.5,145880,BVH,2012-02-17,1.8139120993224007,61.88605414083399,45.183945859166016,52.31901071516825,63.776985350809554,3.471539476937483,49.35,52.29666666666667,17.780000686645508,24.690591735579183
17273,17273,60.5,58.0,60.5,58.0,356730,BVH,2012-02-21,2.028130560269652,61.201560696470565,48.44843930352944,54.99730346021457,93.74922913737404,22.50303245270805,50.42,52.28833333333333,18.190000534057617,70.608195583699
17307,17307,60.0,58.0,58.0,60.0,80870,BVH,2012-02-22,2.22854709483277,61.44021609930471,49.35978390069528,57.0621581754132,94.82726142485772,22.503032452708037,50.99333333333333,52.29666666666667,18.190000534057617,25.27981469185467
17341,17341,61.0,58.5,61.0,60.5,153350,BVH,2012-02-23,2.400058088067887,61.88770670448476,49.912293295515234,57.56569509711722,97.8709145272708,25.950782546901195,51.65,52.27166666666667,16.799999237060547,30.3527223583704
17375,17375,62.0,60.0,62.0,60.0,158390,BVH,2012-02-24,2.467195668658725,61.96870957366016,50.83129042633984,56.87570766713733,102.20113031015934,29.312471768870434,52.35666666666667,52.263333333333335,17.309999465942383,80.69808676935553
17409,17409,61.0,58.5,60.0,58.5,185660,BVH,2012-02-27,2.3720220275984545,62.02521311656418,51.374786883435824,54.835910445500055,83.90774125132555,20.538093341707352,53.07666666666667,52.22166666666667,18.190000534057617,44.91859990902683
17443,17443,60.0,57.0,58.0,57.0,115620,BVH,2012-02-28,2.150766074886292,61.793878393882544,52.10612160611746,52.8742333436294,63.89681992714389,12.386302518978594,53.68666666666666,52.17166666666667,17.959999084472656,33.86325022452685
17477,17477,57.0,54.5,56.0,55.0,475430,BVH,2012-02-29,1.7933630797427256,61.55037119895171,52.5996288010483,50.3879471255737,21.937775147053387,0.3012758690984502,54.16666666666666,52.105,18.43000030517578,52.394840091065554
17511,17511,57.5,55.0,56.5,57.5,114060,BVH,2012-03-01,1.692339501442305,61.56975249208588,52.83024750791412,53.23170024676129,37.14320815758214,2.541783262147634,54.66333333333333,52.08833333333334,17.260000228881836,72.78263373905263
17545,17545,60.0,58.0,59.0,60.0,103820,BVH,2012-03-02,1.793334253469702,61.90263080992789,52.897369190072105,55.84965451595298,83.61018826135098,12.99252351663752,55.17333333333333,52.11333333333334,17.290000915527344,29.4613904110297
17579,17579,63.0,62.0,62.0,63.0,160680,BVH,2012-03-05,2.091340577668141,62.84385594820255,52.65614405179745,58.71827326112236,145.6201822004205,23.51354841863027,55.806666666666665,52.16333333333333,18.049999237060547,37.251280751108055
17613,17613,64.5,60.0,64.0,60.0,218350,BVH,2012-03-06,2.061672135627965,63.00872960633219,52.64127039366782,55.02013108884925,116.59814750606763,13.714378370259976,56.266666666666666,52.11333333333334,20.8700008392334,93.21531183322628
17647,17647,61.0,59.0,60.5,61.0,216010,BVH,2012-03-07,2.094704870375658,63.16525917184112,52.58474082815888,55.97622296902837,86.66929859191998,9.0885699295652,56.68333333333333,52.11333333333334,19.06999969482422,61.79993232790557
17681,17681,60.0,58.5,59.0,58.5,324940,BVH,2012-03-08,1.897283738108172,63.1225705305843,52.577429469415705,53.059419268404085,50.94149293880283,6.767202815031456,56.95,52.080000000000005,17.950000762939453,66.38980039535845
17715,17715,59.5,58.0,58.5,59.0,79710,BVH,2012-03-09,1.7608736346153222,63.21923718475165,52.630762815248346,53.56008547138503,42.95434789125035,4.392562517487277,57.25,52.080000000000005,17.110000610351562,66.38144062876346
17749,17749,61.5,61.0,61.5,61.5,133980,BVH,2012-03-12,1.8333628853304305,63.5860738572955,52.9139261427045,55.98816313169927,106.38297872340422,12.695299541273467,57.55,52.14666666666667,15.640000343322754,42.73371006453424
17783,17783,64.5,64.5,64.5,64.5,148390,BVH,2012-03-13,2.1085796728100163,64.51496409406076,52.93503590593924,58.670630480993,184.89378442171525,23.36628307569086,57.96666666666667,52.263333333333335,14.800000190734863,60.64008590477494
17817,17817,67.5,67.5,67.5,67.5,83870,BVH,2012-03-14,2.539492202341769,65.966261453344,52.833738546656,61.12191154469726,246.80462568472305,32.22191961696633,58.46666666666667,52.44666666666667,15.3100004196167,65.14246646210283
17851,17851,70.5,67.5,70.5,70.5,546800,BVH,2012-03-15,3.08747789126447,67.83859006932751,52.71140993067249,63.369420233672464,268.08510638297867,39.67385625834993,58.98333333333333,52.71333333333334,15.420000076293944,30.840855406595928
17885,17885,74.0,71.0,72.5,74.0,412380,BVH,2012-03-16,3.760828754195181,70.60548552147762,51.79451447852239,65.75844165383577,292.70946681175207,46.9481510834486,59.583333333333336,53.080000000000005,14.470000267028809,115.52851638337062
17919,17919,73.5,70.5,71.0,70.5,263880,BVH,2012-03-19,3.96632212254039,71.96753679468641,51.6824632053136,61.602245364633546,220.96774193548384,44.29115628669871,60.06666666666667,53.388333333333335,15.039999961853027,56.84287921789768
17953,17953,70.0,67.0,67.0,67.0,320890,BVH,2012-03-20,3.802918668992732,72.50125619615814,52.04874380384186,57.82166570935436,135.557768924303,27.095509343945256,60.35,53.63,15.579999923706056,34.59691645813919
17987,17987,69.5,66.5,66.5,69.5,120800,BVH,2012-03-21,3.830988115142084,73.40487286594556,52.09512713405444,59.6513899845641,127.97074954296184,24.823856010295025,60.66666666666666,53.91333333333333,15.130000114440918,23.901586843173437
18021,18021,72.5,68.0,68.0,69.5,67150,BVH,2012-03-22,3.809321862237532,74.20908715561784,52.19091284438217,59.6513899845641,134.93064312736445,32.55552376396299,61.016666666666666,54.19666666666667,15.56999969482422,35.62008389310846
18055,18055,72.5,72.0,72.5,72.5,81240,BVH,2012-03-23,3.9882520417312577,75.47008028039447,52.179919719605536,61.7805505403815,149.88399071925764,32.55552376396299,61.516666666666666,54.57333333333334,14.81999969482422,37.04564383801617
18089,18089,75.0,72.0,72.5,75.0,63690,BVH,2012-03-26,4.282419538010032,77.02186962001812,52.27813037998188,63.44352711354107,152.50591525059164,38.57153888278956,62.18333333333333,55.025,14.260000228881836,56.55745995276675
18123,18123,74.0,71.5,73.0,71.5,65000,BVH,2012-03-27,4.184887866570222,77.55727789606004,53.19272210393996,59.68255263329617,118.53893866299109,35.97839781029529,62.73333333333333,55.45666666666667,15.59000015258789,47.79004782558069
18157,18157,73.0,68.5,72.0,73.0,207250,BVH,2012-03-28,4.180441253714861,77.87570324547032,54.67429675452969,60.71504256568978,98.85290148448055,21.406713520802832,63.36666666666667,55.95,15.470000267028809,32.11162181695982
18191,18191,74.0,71.5,74.0,71.5,36680,BVH,2012-03-29,4.009658964398383,78.02262417898038,55.9273758210196,59.14808673119792,100.3404766673342,24.29734921826925,63.98333333333333,56.43333333333333,15.479999542236328,13.006657777537104
18225,18225,75.0,73.0,75.0,75.0,108570,BVH,2012-03-30,4.109363336422248,78.81541786503308,56.6345821349669,61.54375858035764,114.5928936672348,27.161098512933982,64.63333333333334,56.99166666666667,15.5,146.0198377881754
18259,18259,75.0,73.5,75.0,74.0,89600,BVH,2012-04-03,4.0608768662253,79.46933597381863,57.08066402618138,60.4952038937117,103.81708722940954,27.161098512934,65.16666666666667,57.54166666666666,15.65999984741211,34.227416092078705
18293,18293,75.0,71.0,75.0,72.0,66560,BVH,2012-04-04,3.8170669324103272,79.47229359690203,58.277706403097966,58.43535203775235,80.66157760814257,14.759441015808772,65.63333333333334,58.02666666666666,16.440000534057617,22.9184128797284
18327,18327,74.0,70.0,71.0,73.5,39630,BVH,2012-04-05,3.702206534892482,79.60471489740748,59.39528510259253,59.50514421823,73.84987893462481,10.16540511103267,66.08333333333333,58.53833333333333,16.700000762939453,27.124766062290323
18361,18361,74.0,72.0,74.0,74.0,39200,BVH,2012-04-09,3.496462597511865,78.24686008988608,63.80313991011393,59.86138179853363,74.36790505675945,10.165405111032682,67.0,59.67833333333333,18.809999465942383,54.469881506022375
18395,18395,74.0,72.0,73.0,72.0,66060,BVH,2012-04-10,3.20818797074827,77.215221693994,65.884778306006,57.68898440030526,63.46141040154499,10.165405111032673,67.45,60.263333333333335,20.38999938964844,230.82394669124423
