,date,close,open,high,low,volumn,change
1439,2016-07-14,666.69,675.66,681.75,666.69,160.11K,-1.25%
1438,2016-07-15,664.56,666.69,670.18,661.47,131.14K,-0.32%
1437,2016-07-18,673.5,664.12,673.5,662.25,131.48K,1.35%
1436,2016-07-19,667.76,675.89,677.35,660.09,139.59K,-0.85%
1435,2016-07-20,660.26,667.86,667.86,660.26,129.41K,-1.12%
1434,2016-07-21,659.57,662.72,665.9,656.03,112.38K,-0.10%
1433,2016-07-22,649.87,657.15,658.06,640.26,151.76K,-1.47%
1432,2016-07-25,649.3,651.33,654.17,646.04,97.52K,-0.09%
1431,2016-07-26,648.59,648.58,651.93,642.91,106.20K,-0.11%
1430,2016-07-27,656.11,647.98,656.11,647.74,127.21K,1.16%
1429,2016-07-28,657.14,655.81,657.2,649.86,123.00K,0.16%
1428,2016-07-29,652.23,654.19,657.88,650.98,120.01K,-0.75%
1427,2016-08-01,648.38,655.38,655.38,646.02,92.79K,-0.59%
1426,2016-08-02,636.05,643.2,643.2,633.33,176.39K,-1.90%
1425,2016-08-03,631.61,632.98,634.75,627.66,94.95K,-0.70%
1424,2016-08-04,631.94,633.74,641.02,631.94,112.05K,0.05%
1423,2016-08-05,627.39,629.69,630.18,622.49,125.58K,-0.72%
1422,2016-08-08,629.46,627.39,629.91,622.14,90.03K,0.33%
1421,2016-08-09,637.34,629.66,637.34,629.66,98.87K,1.25%
1420,2016-08-10,648.33,637.21,648.48,637.21,120.83K,1.72%
1419,2016-08-11,660.24,649.27,660.24,648.31,140.93K,1.84%
1418,2016-08-12,655.71,665.14,668.52,652.67,125.03K,-0.69%
1417,2016-08-15,659.47,654.06,659.47,653.64,117.96K,0.57%
1416,2016-08-16,658.11,659.47,662.13,656.83,160.32K,-0.21%
1415,2016-08-17,660.51,659.46,660.76,657.06,123.97K,0.36%
1414,2016-08-18,660.65,663.56,665.94,656.35,131.63K,0.02%
1413,2016-08-19,662.28,664.09,666.93,659.64,109.70K,0.25%
1412,2016-08-22,657.68,662.87,664.95,657.68,116.31K,-0.69%
1411,2016-08-23,659.16,653.58,659.16,652.88,109.08K,0.23%
1410,2016-08-24,660.77,660.95,665.43,659.7,103.85K,0.24%
1409,2016-08-25,658.5,660.77,660.77,656.49,116.13K,-0.34%
1408,2016-08-26,667.75,662.9,668.84,662.9,116.44K,1.40%
1407,2016-08-29,669.44,670.71,679.62,669.44,114.89K,0.25%
1406,2016-08-30,672.67,667.96,672.67,666.33,96.55K,0.48%
1405,2016-08-31,674.63,673.1,676.26,671.39,115.73K,0.29%
1404,2016-09-01,669.19,674.19,674.72,664.77,102.24K,-0.81%
1403,2016-09-05,664.55,669.3,670.08,660.31,110.45K,-0.69%
1402,2016-09-06,663.9,666.38,668.4,663.9,108.99K,-0.10%
1401,2016-09-07,661.28,663.05,663.68,656.22,106.48K,-0.39%
1400,2016-09-08,666.07,661.89,668.2,660.54,124.56K,0.72%
1399,2016-09-09,666.88,669.24,672.39,666.88,106.07K,0.12%
1398,2016-09-12,659.76,665.77,666.04,655.55,101.34K,-1.07%
1397,2016-09-13,659.72,658.61,661.74,654.95,87.74K,-0.01%
1396,2016-09-14,656.64,658.16,661.82,656.64,96.41K,-0.47%
1395,2016-09-15,656.18,657.46,660.32,654.84,112.72K,-0.07%
1394,2016-09-16,651.31,654.68,657.53,651.31,206.94K,-0.74%
1393,2016-09-19,657.89,651.31,658.35,651.31,107.31K,1.01%
1392,2016-09-20,663.37,656.2,663.37,653.28,118.44K,0.83%
1391,2016-09-21,668.48,663.12,668.83,662.79,158.85K,0.77%
1390,2016-09-22,671.38,668.48,675.36,668.48,144.40K,0.43%
1389,2016-09-23,674.09,670.73,674.09,670.3,176.04K,0.40%
1388,2016-09-26,677.04,673.21,677.04,671.51,162.24K,0.44%
1387,2016-09-27,684.89,676.61,684.89,676.24,130.57K,1.16%
1386,2016-09-28,686.72,684.99,687.94,682.98,128.18K,0.27%
1385,2016-09-29,688.55,689.82,692.17,685.91,115.92K,0.27%
1384,2016-09-30,685.73,688.55,689.12,684.62,115.74K,-0.41%
1383,2016-10-03,683.05,687.68,688.42,681.99,121.37K,-0.39%
1382,2016-10-04,684.2,682.82,689.17,680.24,123.10K,0.17%
1381,2016-10-05,687.04,686.41,689.5,685.48,116.97K,0.42%
1380,2016-10-06,687.32,687.04,690.93,687.04,150.66K,0.04%
1379,2016-10-07,683.95,689.51,690.19,680.26,140.06K,-0.49%
1378,2016-10-10,674.19,684.05,684.46,674.19,139.49K,-1.43%
1377,2016-10-11,682.36,677.63,682.36,669.2,148.02K,1.21%
1376,2016-10-12,682.45,683.88,686.18,681.12,120.75K,0.01%
1375,2016-10-13,685.23,680.73,685.23,678.79,125.24K,0.41%
1374,2016-10-14,687.0,685.06,690.62,684.78,164.68K,0.26%
1373,2016-10-17,680.95,687.18,687.94,680.95,113.71K,-0.88%
1372,2016-10-18,682.02,680.44,682.99,678.13,132.56K,0.16%
1371,2016-10-19,688.89,683.83,689.88,683.25,149.35K,1.01%
1370,2016-10-20,686.39,690.45,690.86,685.63,121.09K,-0.36%
1369,2016-10-21,684.83,685.77,687.54,683.76,136.02K,-0.23%
1368,2016-10-24,678.02,683.14,684.51,677.89,125.47K,-0.99%
1367,2016-10-25,676.18,676.29,677.47,670.6,127.87K,-0.27%
1366,2016-10-26,673.61,676.18,676.18,670.8,102.38K,-0.38%
1365,2016-10-27,676.9,672.81,676.9,671.61,91.03K,0.49%
1364,2016-10-28,682.25,676.74,682.25,675.85,117.26K,0.79%
1363,2016-10-31,675.8,682.11,683.34,675.8,130.15K,-0.95%
1362,2016-11-01,676.6,675.13,676.6,672.33,118.66K,0.12%
1361,2016-11-02,671.4,675.68,678.14,671.4,142.39K,-0.77%
1360,2016-11-03,667.63,668.66,668.66,661.86,128.26K,-0.56%
1359,2016-11-04,666.73,666.93,668.99,665.08,87.22K,-0.13%
1358,2016-11-07,674.14,667.12,674.36,666.61,102.95K,1.11%
1357,2016-11-08,676.46,675.82,677.91,674.33,96.71K,0.34%
1356,2016-11-09,670.26,675.57,675.57,656.68,148.00K,-0.92%
1355,2016-11-10,678.17,675.36,678.57,675.18,119.98K,1.18%
1354,2016-11-11,679.2,678.38,679.56,676.73,115.75K,0.15%
1353,2016-11-14,673.05,677.13,679.96,672.45,121.62K,-0.91%
1352,2016-11-15,674.26,673.75,675.73,671.55,118.00K,0.18%
1351,2016-11-16,674.6,674.85,676.9,673.95,111.24K,0.05%
1350,2016-11-17,674.57,674.5,676.48,673.13,128.55K,-0.00%
1349,2016-11-18,673.25,673.82,675.15,669.18,104.89K,-0.20%
1348,2016-11-21,674.29,673.2,675.04,671.65,103.61K,0.15%
1347,2016-11-22,681.91,675.23,681.91,675.23,113.02K,1.13%
1346,2016-11-23,683.16,681.17,684.12,679.81,116.63K,0.18%
1345,2016-11-24,678.18,683.61,683.61,676.39,125.30K,-0.73%
1344,2016-11-25,675.87,678.47,678.87,671.48,115.87K,-0.34%
1343,2016-11-28,665.29,672.38,673.18,660.96,107.43K,-1.57%
1342,2016-11-29,658.26,665.11,667.79,658.26,117.03K,-1.06%
1341,2016-11-30,665.07,658.44,665.78,654.99,155.54K,1.03%
1340,2016-12-01,666.54,670.75,670.81,666.54,127.43K,0.22%
1339,2016-12-02,665.14,667.02,667.39,662.09,135.98K,-0.21%
1338,2016-12-05,660.21,663.06,663.87,658.11,157.01K,-0.74%
1337,2016-12-06,651.49,660.68,660.77,648.37,126.60K,-1.32%
1336,2016-12-07,653.53,648.63,654.13,647.33,130.47K,0.31%
1335,2016-12-08,658.89,655.48,660.72,655.48,135.12K,0.82%
1334,2016-12-09,663.07,659.46,664.46,659.46,119.36K,0.63%
1333,2016-12-12,659.7,663.7,664.67,658.84,111.50K,-0.51%
1332,2016-12-13,654.66,662.27,663.54,654.34,135.08K,-0.76%
1331,2016-12-14,665.14,657.39,665.14,657.39,212.10K,1.60%
1330,2016-12-15,665.92,668.07,668.07,664.08,126.55K,0.12%
1329,2016-12-16,675.16,670.43,675.19,668.3,177.18K,1.39%
1328,2016-12-19,674.33,673.98,679.9,673.88,124.37K,-0.12%
1327,2016-12-20,662.66,673.93,674.28,662.66,100.04K,-1.73%
1326,2016-12-21,666.94,662.36,667.06,657.4,130.13K,0.65%
1325,2016-12-22,664.15,669.01,669.95,663.7,94.91K,-0.42%
1324,2016-12-23,664.37,663.75,664.37,659.18,114.63K,0.03%
1323,2016-12-26,662.45,665.67,665.73,662.09,114.88K,-0.29%
1322,2016-12-27,663.86,662.66,665.5,661.41,160.24K,0.21%
1321,2016-12-28,663.5,665.9,666.64,661.8,118.80K,-0.05%
1320,2016-12-29,664.72,666.43,666.43,663.95,116.50K,0.18%
1319,2016-12-30,664.87,664.17,665.49,663.39,121.55K,0.02%
1318,2017-01-03,672.01,665.92,672.34,665.43,84.66K,1.07%
1317,2017-01-04,674.7,672.58,675.93,672.21,110.03K,0.40%
1316,2017-01-05,675.81,674.82,675.92,673.31,102.17K,0.16%
1315,2017-01-06,679.8,675.35,683.76,675.22,127.41K,0.59%
1314,2017-01-09,682.57,681.74,684.88,681.74,101.40K,0.41%
1313,2017-01-10,681.07,682.77,683.02,680.76,87.80K,-0.22%
1312,2017-01-11,687.16,680.85,687.16,680.85,108.71K,0.89%
1311,2017-01-12,686.96,688.71,688.99,685.59,112.44K,-0.03%
1310,2017-01-13,685.06,686.58,688.62,685.06,94.95K,-0.28%
1309,2017-01-16,677.94,684.62,684.82,677.85,89.57K,-1.04%
1308,2017-01-17,684.71,678.83,684.73,678.83,108.97K,1.00%
1307,2017-01-18,683.28,683.74,688.07,683.28,101.06K,-0.21%
1306,2017-01-19,682.31,683.02,684.19,680.8,89.19K,-0.14%
1305,2017-01-20,686.26,684.05,688.42,684.05,90.69K,0.58%
1304,2017-01-23,687.15,687.83,689.47,686.46,87.81K,0.13%
1303,2017-01-24,691.36,687.08,692.75,687.08,98.37K,0.61%
1302,2017-01-25,697.28,693.07,697.28,691.19,98.35K,0.86%
1301,2017-02-02,703.18,699.8,703.2,697.71,86.42K,0.85%
1300,2017-02-03,700.35,704.69,708.1,700.09,124.67K,-0.40%
1299,2017-02-06,700.04,702.02,702.02,696.92,126.96K,-0.04%
1298,2017-02-07,701.91,699.99,703.3,698.99,158.64K,0.27%
1297,2017-02-08,702.04,702.67,702.77,700.47,156.11K,0.02%
1296,2017-02-09,700.65,700.93,702.64,700.21,147.55K,-0.20%
1295,2017-02-10,703.78,701.15,704.08,701.15,138.32K,0.45%
1294,2017-02-13,705.9,704.61,706.47,703.58,161.22K,0.30%
1293,2017-02-14,706.26,706.41,707.32,703.85,175.12K,0.05%
1292,2017-02-15,711.57,706.84,711.73,706.84,169.00K,0.75%
1291,2017-02-16,709.35,712.61,717.57,709.35,198.42K,-0.31%
1290,2017-02-17,707.83,709.52,710.21,705.84,166.18K,-0.21%
1289,2017-02-20,710.59,705.72,711.4,704.41,199.90K,0.39%
1288,2017-02-21,716.55,711.49,718.06,711.49,210.81K,0.84%
1287,2017-02-22,717.24,717.77,719.09,715.36,231.76K,0.10%
1286,2017-02-23,716.87,717.49,719.58,712.36,228.28K,-0.05%
1285,2017-02-24,714.47,716.35,717.94,713.7,232.80K,-0.33%
1284,2017-02-27,717.44,711.7,718.37,711.7,182.51K,0.42%
1283,2017-02-28,710.79,718.24,719.14,710.79,192.32K,-0.93%
1282,2017-03-01,709.52,710.7,712.49,705.79,222.20K,-0.18%
1281,2017-03-02,707.51,712.68,713.53,707.51,176.45K,-0.28%
1280,2017-03-03,712.62,708.23,712.62,705.83,170.92K,0.72%
1279,2017-03-06,716.29,714.61,718.04,714.01,172.20K,0.51%
1278,2017-03-07,716.54,716.46,716.95,714.27,195.68K,0.03%
1277,2017-03-08,716.6,715.04,718.78,713.89,175.66K,0.01%
1276,2017-03-09,715.8,715.86,718.23,714.96,195.41K,-0.11%
1275,2017-03-10,712.21,715.85,716.81,712.21,197.43K,-0.50%
1274,2017-03-13,710.17,711.93,712.63,707.63,146.59K,-0.29%
1273,2017-03-14,714.71,709.9,716.49,709.29,134.82K,0.64%
1272,2017-03-15,713.14,715.63,716.49,713.14,139.57K,-0.22%
1271,2017-03-16,714.92,712.56,715.03,710.66,179.09K,0.25%
1270,2017-03-17,710.54,715.82,717.1,710.54,253.20K,-0.61%
1269,2017-03-20,715.07,711.44,717.54,711.44,175.29K,0.64%
1268,2017-03-21,716.18,717.03,718.8,714.78,231.63K,0.16%
1267,2017-03-22,712.94,715.78,720.68,712.94,269.00K,-0.45%
1266,2017-03-23,719.56,712.61,719.56,712.61,192.35K,0.93%
1265,2017-03-24,722.14,719.56,724.36,719.56,214.78K,0.36%
1264,2017-03-27,723.52,723.23,725.57,721.41,233.19K,0.19%
1263,2017-03-28,719.26,724.37,725.0,718.66,221.92K,-0.59%
1262,2017-03-29,720.47,719.08,721.92,718.37,193.99K,0.17%
1261,2017-03-30,723.86,721.87,725.91,721.87,195.79K,0.47%
1260,2017-03-31,722.31,725.97,726.67,722.31,213.14K,-0.21%
1259,2017-04-03,722.38,723.02,724.37,721.58,183.07K,0.01%
1258,2017-04-04,724.14,723.7,724.67,722.79,214.30K,0.24%
1257,2017-04-05,723.22,724.89,726.03,722.49,217.98K,-0.13%
1256,2017-04-07,727.95,721.85,727.95,720.28,229.96K,0.65%
1255,2017-04-10,729.87,728.71,730.9,727.77,152.42K,0.26%
1254,2017-04-11,731.33,730.15,732.24,730.15,210.27K,0.20%
1253,2017-04-12,725.58,731.62,732.87,724.48,249.51K,-0.79%
1252,2017-04-13,724.35,725.54,727.34,723.88,190.43K,-0.17%
1251,2017-04-14,718.45,722.47,722.96,714.13,195.28K,-0.81%
1250,2017-04-17,710.83,718.93,721.78,710.83,170.26K,-1.06%
1249,2017-04-18,714.93,708.64,714.93,705.55,178.13K,0.58%
1248,2017-04-19,716.77,714.87,716.77,714.02,151.57K,0.26%
1247,2017-04-20,712.66,716.76,716.76,712.66,137.64K,-0.57%
1246,2017-04-21,712.41,712.77,715.08,711.08,202.27K,-0.04%
1245,2017-04-24,709.39,711.6,712.77,709.39,154.88K,-0.42%
1244,2017-04-25,707.58,709.0,709.81,706.04,137.23K,-0.26%
1243,2017-04-26,710.04,706.36,710.04,706.32,142.34K,0.35%
1242,2017-04-27,716.53,711.74,716.53,711.38,187.19K,0.91%
1241,2017-04-28,717.73,715.9,718.54,713.83,190.64K,0.17%
1240,2017-05-03,719.54,718.7,719.54,716.66,229.58K,0.25%
1239,2017-05-04,722.02,717.98,723.22,717.98,215.83K,0.34%
1238,2017-05-05,720.0,720.39,721.65,719.86,194.38K,-0.28%
1237,2017-05-08,718.86,720.61,720.61,717.98,232.46K,-0.16%
1236,2017-05-09,722.11,718.86,722.11,716.95,224.90K,0.45%
1235,2017-05-10,724.31,721.94,727.52,721.81,228.17K,0.30%
1234,2017-05-11,724.99,724.84,726.82,723.39,223.04K,0.09%
1233,2017-05-12,725.37,724.63,726.4,724.41,188.85K,0.05%
1232,2017-05-15,725.35,725.25,726.19,723.18,240.89K,-0.00%
1231,2017-05-16,725.03,725.84,727.86,725.03,294.21K,-0.04%
1230,2017-05-17,727.2,724.01,728.01,722.81,206.67K,0.30%
1229,2017-05-18,726.99,727.2,729.0,723.8,219.68K,-0.03%
1228,2017-05-19,733.82,727.61,733.82,726.79,211.59K,0.94%
1227,2017-05-22,744.1,738.63,746.87,738.63,272.76K,1.40%
1226,2017-05-23,740.93,744.32,746.18,740.28,266.86K,-0.43%
1225,2017-05-24,742.74,739.91,744.27,737.3,225.26K,0.24%
1224,2017-05-25,741.91,744.24,746.48,740.89,205.89K,-0.11%
1223,2017-05-26,743.41,741.4,743.46,740.6,193.18K,0.20%
1222,2017-05-29,746.25,746.08,748.06,745.31,252.31K,0.38%
1221,2017-05-30,738.21,747.07,747.43,738.21,261.22K,-1.08%
1220,2017-05-31,737.82,738.91,741.93,735.39,214.22K,-0.05%
1219,2017-06-01,741.8,739.45,742.23,738.71,152.24K,0.54%
1218,2017-06-02,738.81,741.48,742.11,736.09,184.55K,-0.40%
1217,2017-06-05,743.49,739.13,745.14,738.35,218.61K,0.63%
1216,2017-06-06,751.31,743.99,751.31,743.99,185.36K,1.05%
1215,2017-06-07,753.46,752.75,754.92,751.65,211.21K,0.29%
1214,2017-06-08,750.13,751.7,751.96,748.91,262.70K,-0.44%
1213,2017-06-09,749.72,749.46,752.01,749.04,178.52K,-0.05%
1212,2017-06-12,751.09,751.33,753.41,749.0,184.32K,0.18%
1211,2017-06-13,756.89,751.09,756.89,750.1,204.17K,0.77%
1210,2017-06-14,760.77,758.26,761.7,756.82,206.34K,0.51%
1209,2017-06-15,760.57,760.38,762.98,758.17,193.28K,-0.03%
1208,2017-06-16,761.24,761.75,762.43,759.98,221.69K,0.09%
1207,2017-06-19,766.83,763.75,766.83,762.33,199.98K,0.73%
1206,2017-06-20,767.99,767.59,768.29,764.42,229.11K,0.15%
1205,2017-06-21,767.41,765.71,767.83,758.9,248.54K,-0.08%
1204,2017-06-22,766.3,768.41,769.99,766.3,224.84K,-0.14%
1203,2017-06-23,769.01,765.66,769.01,763.64,254.93K,0.35%
1202,2017-06-26,772.52,770.5,773.14,769.73,235.11K,0.46%
1201,2017-06-27,767.51,773.15,773.4,767.19,235.65K,-0.65%
1200,2017-06-28,769.04,766.82,769.04,762.78,203.56K,0.20%
1199,2017-06-29,771.75,771.26,773.08,769.89,211.88K,0.35%
1198,2017-06-30,776.47,773.46,776.5,773.46,194.38K,0.61%
1197,2017-07-03,778.88,777.2,780.01,775.53,195.52K,0.31%
1196,2017-07-04,775.54,779.15,779.15,772.9,232.64K,-0.43%
1195,2017-07-05,778.32,775.85,778.32,773.81,216.49K,0.36%
1194,2017-07-06,782.65,780.5,782.77,779.99,238.45K,0.56%
1193,2017-07-07,775.73,783.73,783.81,775.73,261.56K,-0.88%
1192,2017-07-10,766.56,775.85,775.85,764.43,217.18K,-1.18%
1191,2017-07-11,769.36,766.56,769.36,761.57,225.54K,0.37%
1190,2017-07-12,774.17,772.6,775.08,769.83,176.53K,0.63%
1189,2017-07-13,778.3,777.12,778.3,773.85,200.64K,0.53%
1188,2017-07-14,777.6,779.72,780.65,776.88,209.25K,-0.09%
1187,2017-07-17,768.91,777.7,778.3,766.47,254.75K,-1.12%
1186,2017-07-18,767.49,766.88,770.37,762.68,237.79K,-0.18%
1185,2017-07-19,771.3,771.33,774.12,770.18,236.85K,0.50%
1184,2017-07-20,768.41,768.56,768.56,763.55,183.49K,-0.37%
1183,2017-07-21,761.86,768.9,770.43,761.86,179.98K,-0.85%
1182,2017-07-24,759.74,759.97,761.64,753.82,158.87K,-0.28%
1181,2017-07-25,767.27,757.43,767.27,757.35,180.74K,0.99%
1180,2017-07-26,773.88,769.35,773.88,764.92,208.32K,0.86%
1179,2017-07-27,771.5,773.21,774.97,770.3,202.37K,-0.31%
1178,2017-07-28,777.09,771.21,777.09,770.82,199.88K,0.72%
1177,2017-07-31,783.55,777.54,783.58,776.72,267.11K,0.83%
1176,2017-08-01,786.81,784.44,787.68,784.15,206.36K,0.42%
1175,2017-08-02,786.23,783.45,788.97,779.81,218.99K,-0.07%
1174,2017-08-03,788.49,786.23,790.82,786.19,208.92K,0.29%
1173,2017-08-04,788.68,789.46,790.12,786.09,202.95K,0.02%
1172,2017-08-07,792.98,789.41,796.09,788.66,222.64K,0.55%
1171,2017-08-08,791.57,795.8,796.62,789.84,228.90K,-0.18%
1170,2017-08-09,773.66,789.15,789.15,773.66,307.86K,-2.26%
1169,2017-08-10,773.43,769.58,776.77,769.58,190.13K,-0.03%
1168,2017-08-11,772.08,773.43,774.31,769.14,169.87K,-0.17%
1167,2017-08-14,776.17,770.65,776.42,770.65,185.52K,0.53%
1166,2017-08-15,771.06,776.64,776.83,770.09,152.54K,-0.66%
1165,2017-08-16,773.57,771.1,773.57,766.8,169.79K,0.33%
1164,2017-08-17,767.59,773.48,774.47,767.59,238.33K,-0.77%
1163,2017-08-18,768.97,762.82,770.79,762.46,196.32K,0.18%
1162,2017-08-21,768.79,767.42,769.71,765.95,169.70K,-0.02%
1161,2017-08-22,761.26,768.2,768.44,760.3,154.11K,-0.98%
1160,2017-08-23,765.98,762.42,765.98,759.01,158.56K,0.62%
1159,2017-08-24,769.77,766.48,771.65,764.64,219.61K,0.49%
1158,2017-08-25,771.63,769.07,771.63,768.57,225.18K,0.24%
1157,2017-08-28,777.26,771.81,777.26,770.51,258.57K,0.73%
1156,2017-08-29,774.03,773.91,777.11,773.87,264.85K,-0.42%
1155,2017-08-30,778.65,774.31,778.65,773.85,203.15K,0.60%
1154,2017-08-31,782.76,779.19,785.78,778.19,211.65K,0.53%
1153,2017-09-01,788.73,784.42,789.19,784.18,146.63K,0.76%
1152,2017-09-05,792.31,790.26,794.46,787.8,165.41K,0.45%
1151,2017-09-06,793.55,792.16,793.82,788.89,155.71K,0.16%
1150,2017-09-07,796.72,793.61,798.58,792.77,154.51K,0.40%
1149,2017-09-08,801.2,797.98,802.9,797.82,132.50K,0.56%
1148,2017-09-11,797.47,801.2,805.44,797.47,155.94K,-0.47%
1147,2017-09-12,799.94,795.53,801.01,794.88,153.20K,0.31%
1146,2017-09-13,802.78,802.85,804.38,800.39,150.28K,0.36%
1145,2017-09-14,806.32,803.34,807.29,803.23,162.90K,0.44%
1144,2017-09-15,805.82,803.35,805.82,802.08,163.95K,-0.06%
1143,2017-09-18,807.87,808.51,809.39,805.37,173.96K,0.25%
1142,2017-09-19,805.93,807.41,810.13,805.87,172.85K,-0.24%
1141,2017-09-20,805.86,806.88,807.51,803.33,150.76K,-0.01%
1140,2017-09-21,803.93,805.29,806.52,802.6,138.75K,-0.24%
1139,2017-09-22,807.13,805.15,808.16,803.94,176.70K,0.40%
1138,2017-09-25,805.58,806.9,807.64,802.23,149.15K,-0.19%
1137,2017-09-26,805.35,806.4,806.84,801.66,171.21K,-0.03%
1136,2017-09-27,803.77,803.32,805.04,801.74,157.40K,-0.20%
1135,2017-09-28,804.82,803.1,810.35,803.1,192.67K,0.13%
1134,2017-09-29,804.42,805.07,808.77,804.42,139.48K,-0.05%
1133,2017-10-02,802.23,805.29,808.09,801.7,119.50K,-0.27%
1132,2017-10-03,798.0,803.98,804.39,795.05,162.27K,-0.53%
1131,2017-10-04,805.66,797.39,805.66,797.0,118.42K,0.96%
1130,2017-10-05,805.23,806.56,810.54,805.22,148.46K,-0.05%
1129,2017-10-06,807.8,805.7,808.13,803.81,132.95K,0.32%
1128,2017-10-09,808.96,809.61,810.75,806.78,167.58K,0.14%
1127,2017-10-10,810.65,808.43,810.65,806.3,144.21K,0.21%
1126,2017-10-11,813.95,811.2,815.11,811.2,180.70K,0.41%
1125,2017-10-12,815.87,814.43,818.44,813.72,149.20K,0.24%
1124,2017-10-13,820.95,814.6,820.95,814.2,154.13K,0.62%
1123,2017-10-16,819.43,821.54,823.85,819.43,168.99K,-0.19%
1122,2017-10-17,828.29,819.51,828.29,819.43,177.22K,1.08%
1121,2017-10-18,827.72,829.43,831.15,826.72,198.94K,-0.07%
1120,2017-10-19,828.93,828.89,831.61,825.5,169.35K,0.15%
1119,2017-10-20,826.84,827.93,833.57,826.84,196.37K,-0.25%
1118,2017-10-23,820.04,826.25,827.24,818.81,210.65K,-0.82%
1117,2017-10-24,825.24,818.08,825.24,814.92,180.44K,0.63%
1116,2017-10-25,830.69,826.08,830.69,822.83,160.17K,0.66%
1115,2017-10-26,830.11,829.94,834.67,823.92,187.41K,-0.07%
1114,2017-10-27,840.37,829.15,840.37,828.45,143.37K,1.24%
1113,2017-10-30,845.2,842.92,849.3,842.92,197.30K,0.57%
1112,2017-10-31,837.28,844.27,845.93,837.28,192.06K,-0.94%
1111,2017-11-01,842.71,838.75,842.88,838.01,172.22K,0.65%
1110,2017-11-02,833.09,842.19,849.53,833.09,192.77K,-1.14%
1109,2017-11-03,843.73,833.16,843.73,831.58,203.25K,1.28%
1108,2017-11-06,849.09,846.12,849.09,843.76,172.30K,0.64%
1107,2017-11-07,850.33,850.2,854.6,847.88,584.72K,0.15%
1106,2017-11-08,859.7,853.15,863.07,852.32,171.68K,1.10%
1105,2017-11-09,860.4,862.38,864.2,858.16,164.44K,0.08%
1104,2017-11-10,868.21,859.91,869.37,859.24,189.39K,0.91%
1103,2017-11-13,879.34,871.7,879.34,871.7,283.76K,1.28%
1102,2017-11-14,880.9,881.15,884.14,874.74,221.73K,0.18%
1101,2017-11-15,882.59,877.65,884.83,876.6,200.08K,0.19%
1100,2017-11-16,892.8,880.17,892.8,880.17,206.50K,1.16%
1099,2017-11-17,890.69,893.99,898.11,886.86,188.54K,-0.24%
1098,2017-11-20,903.55,890.34,903.55,889.55,175.97K,1.44%
1097,2017-11-21,918.3,907.51,929.89,907.51,230.29K,1.63%
1096,2017-11-22,932.66,921.13,932.66,921.13,210.14K,1.56%
1095,2017-11-23,933.7,938.31,943.15,927.0,223.22K,0.11%
1094,2017-11-24,935.57,930.52,937.54,924.65,225.73K,0.20%
1093,2017-11-27,938.61,933.38,947.06,931.29,252.36K,0.32%
1092,2017-11-28,941.21,939.1,943.45,933.59,359.52K,0.28%
1091,2017-11-29,952.14,943.46,952.14,940.4,229.83K,1.16%
1090,2017-11-30,949.93,956.17,960.11,949.93,249.61K,-0.23%
1089,2017-12-01,960.33,952.76,960.33,952.76,227.73K,1.09%
1088,2017-12-04,970.02,962.47,972.53,962.47,270.00K,1.01%
1087,2017-12-05,953.3,972.28,974.8,953.3,265.51K,-1.72%
1086,2017-12-06,947.64,950.21,950.72,932.64,243.46K,-0.59%
1085,2017-12-07,938.65,950.23,954.24,932.68,196.89K,-0.95%
1084,2017-12-08,940.16,938.41,944.75,930.29,197.62K,0.16%
1083,2017-12-11,917.45,930.17,936.93,917.45,193.98K,-2.42%
1082,2017-12-12,927.25,927.67,931.12,895.73,243.25K,1.07%
1081,2017-12-13,924.4,932.05,932.48,922.97,157.40K,-0.31%
1080,2017-12-14,935.85,925.51,936.29,923.99,172.03K,1.24%
1079,2017-12-15,935.16,933.63,939.57,932.96,239.90K,-0.07%
1078,2017-12-18,958.06,945.9,958.06,945.9,241.41K,2.45%
1077,2017-12-19,951.42,961.03,963.01,951.25,228.76K,-0.69%
1076,2017-12-20,953.51,945.12,958.82,945.12,220.57K,0.22%
1075,2017-12-21,946.06,949.45,957.56,946.06,213.62K,-0.78%
1074,2017-12-22,952.32,947.54,952.7,945.18,197.58K,0.66%
1073,2017-12-25,958.31,954.28,958.57,952.41,168.44K,0.63%
1072,2017-12-26,965.93,960.32,965.93,957.24,186.04K,0.80%
1071,2017-12-27,968.46,969.72,972.6,965.18,235.83K,0.26%
1070,2017-12-28,976.72,970.63,978.65,967.73,160.23K,0.85%
1069,2017-12-29,984.24,978.39,990.1,976.33,211.11K,0.77%
1068,2018-01-02,995.77,986.05,996.18,984.34,186.02K,1.17%
1067,2018-01-03,1005.67,999.86,1010.21,998.41,237.30K,0.99%
1066,2018-01-04,1019.75,1009.37,1019.75,1009.0,252.91K,1.40%
1065,2018-01-05,1012.65,1020.34,1020.6,1010.65,284.03K,-0.70%
1064,2018-01-08,1022.9,1011.36,1022.9,1004.89,268.79K,1.01%
1063,2018-01-09,1033.56,1027.14,1033.56,1017.86,320.38K,1.04%
1062,2018-01-10,1038.11,1034.64,1045.63,1033.01,375.09K,0.44%
1061,2018-01-11,1048.17,1037.03,1049.73,1031.13,314.65K,0.97%
1060,2018-01-12,1050.11,1050.17,1057.88,1046.38,351.97K,0.19%
1059,2018-01-15,1063.47,1049.91,1063.47,1043.15,292.71K,1.27%
1058,2018-01-16,1062.96,1059.36,1065.39,1052.43,340.19K,-0.05%
