<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20141103,34.8372,35.1045,34.6590,34.6590,372350
BVH,20141104,34.5699,34.8372,34.2135,34.2136,193020
BVH,20141105,34.5700,34.5700,33.5008,33.9463,145240
BVH,20141106,34.0354,34.6591,33.8572,33.9463,200610
BVH,20141107,33.8572,34.3027,33.8572,34.0354,129210
BVH,20141110,34.0354,34.9264,34.0354,34.1245,144070
BVH,20141111,34.3027,34.7482,34.3026,34.3026,257600
BVH,20141112,34.3026,34.6590,34.3026,34.5699,131380
BVH,20141113,34.7481,34.7481,34.4808,34.4808,194960
BVH,20141114,34.4808,34.4808,33.7680,34.3917,238320
BVH,20141117,34.5699,34.5699,34.3026,34.3917,186340
BVH,20141118,34.3917,34.3917,33.9462,33.9463,135000
BVH,20141119,34.3027,34.3027,33.6790,33.6790,159770
BVH,20141120,34.0354,34.0354,33.6790,33.8572,339220
BVH,20141121,33.8572,34.0354,33.6790,33.6790,161130
BVH,20141124,33.5899,34.0354,33.5008,33.5008,137490
BVH,20141125,33.6790,33.8572,33.2335,33.2335,317870
BVH,20141126,33.4117,33.6790,32.4316,32.5207,329640
BVH,20141127,32.5207,32.8771,32.3425,32.6989,89570
BVH,20141128,33.0553,33.0553,32.6098,32.6098,138500
BVH,20141201,32.6098,34.0354,32.6098,33.7681,308140
BVH,20141202,33.4117,33.9463,33.4117,33.8572,262150
BVH,20141203,33.8572,34.0354,33.2335,33.2335,160770
BVH,20141204,33.2335,33.5899,33.2335,33.4117,89590
BVH,20141205,33.4117,33.8572,33.3226,33.4117,87210
BVH,20141208,33.4117,33.7681,32.9662,33.2335,74370
BVH,20141209,32.9662,33.5008,32.5207,32.5207,132140
BVH,20141210,32.7880,33.2335,32.3425,33.2335,88120
BVH,20141211,32.8771,33.2335,32.3425,32.6098,141470
BVH,20141212,32.3425,33.2335,32.3425,33.0553,42970
BVH,20141215,32.9662,33.1444,32.0752,32.1643,272700
