<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VNM,20150626,41.4048,43.2699,41.0318,42.5238,1019860
VNM,20150629,42.5238,42.8968,42.1508,42.5238,310320
VNM,20150630,42.5238,42.5238,41.7778,42.1508,370020
VNM,20150701,42.1508,42.8968,42.1508,42.5238,365250
VNM,20150702,42.5238,42.8968,42.1508,42.5238,158820
VNM,20150703,42.5238,42.8968,42.1508,42.8968,138790
VNM,20150706,42.8968,44.0159,42.8968,43.2699,634580
VNM,20150707,43.2699,43.6429,42.8968,43.6429,218990
VNM,20150708,43.6429,43.6429,42.5238,42.8968,271740
VNM,20150709,42.8968,43.2699,42.5238,42.8968,171970
VNM,20150710,42.8968,43.2699,42.5238,42.8968,178760
VNM,20150713,42.8968,43.6429,42.8968,43.6429,735240
VNM,20150714,43.6429,44.0159,43.2699,44.0159,311610
VNM,20150715,44.0159,44.3889,43.6429,44.0159,363400
VNM,20150716,44.0159,44.0159,43.2699,43.6429,272910
VNM,20150717,43.6429,44.0159,43.2699,43.6429,304130
VNM,20150720,43.6429,43.6429,42.8968,43.2699,189980
VNM,20150721,43.2699,43.6429,43.2699,43.6429,107860
VNM,20150722,43.6429,44.3889,43.2699,44.3889,490550
VNM,20150723,44.3889,46.2540,44.3889,45.5080,1141320
VNM,20150724,45.5080,45.8810,45.1349,45.5080,406120
VNM,20150727,45.5080,45.5080,44.7619,45.5080,325470
VNM,20150728,45.5080,45.8810,45.1349,45.1349,341670
VNM,20150729,45.1349,45.5080,44.7619,45.1349,275430
VNM,20150730,45.1349,45.1349,44.3889,44.3889,220450
VNM,20150731,44.3889,45.1349,44.0159,44.7619,403180
VNM,20150803,44.7619,44.7619,44.0159,44.3889,270000
VNM,20150804,44.3889,44.3889,43.6429,43.6429,502300
VNM,20150805,43.6445,44.7244,43.6445,44.4926,433800
VNM,20150806,44.4926,45.6513,44.4926,44.9561,492470
VNM,20150807,44.9561,46.3465,44.9561,46.3465,609920
VNM,20150810,46.3465,49.5908,46.3465,49.5908,954290
VNM,20150811,49.5908,50.5177,48.6638,48.6638,438130
VNM,20150812,48.6638,48.6638,47.2734,47.7369,714920
VNM,20150813,47.7369,48.6638,47.2734,48.6638,612320
VNM,20150814,48.6638,49.5908,48.2004,48.6638,471740
VNM,20150817,48.6638,48.6638,47.2734,47.7369,387090
VNM,20150818,47.7369,48.2004,46.8100,47.7369,510930
VNM,20150819,47.7369,48.2004,46.8100,48.2004,387520
VNM,20150820,48.2004,48.2004,47.2734,47.2734,282500
VNM,20150821,47.2734,47.2734,45.4196,46.8100,696170
VNM,20150824,46.8100,46.8100,43.5657,43.7974,1180510
VNM,20150825,43.7974,45.6513,42.6388,44.4926,799280
VNM,20150826,44.4926,46.8100,44.4926,46.3465,484130
VNM,20150827,46.3465,46.8100,45.8830,46.1148,254220
VNM,20150828,46.1148,46.8100,45.8830,46.8100,451290
VNM,20150831,46.8100,47.7369,46.1148,46.3465,296400
VNM,20150901,46.3465,46.8100,46.1148,46.1148,296390
VNM,20150903,46.1148,46.3465,45.4196,45.8830,262480
VNM,20150904,45.8830,45.8830,45.4196,45.6513,137720
VNM,20150907,45.6513,45.6513,44.9561,44.9561,338230
VNM,20150908,44.9561,45.4196,44.7244,44.9561,367250
VNM,20150909,44.9561,45.4196,44.9561,45.1878,188690
VNM,20150910,45.1878,46.3465,45.1878,46.1148,273840
VNM,20150911,46.1148,46.3465,45.6513,45.6513,142810
VNM,20150914,45.6513,45.6513,45.1878,45.1878,148920
VNM,20150915,45.1878,45.6513,44.9561,45.1878,290770
VNM,20150916,45.1878,45.4196,44.9561,45.1878,163800
VNM,20150917,45.1878,45.4196,44.9561,45.1878,263860
VNM,20150918,45.1878,45.8830,45.1878,45.6513,224860
VNM,20150921,45.6513,46.1148,45.4196,45.8830,214630
VNM,20150922,45.8830,47.2734,45.8830,47.2734,666280
VNM,20150923,47.2734,48.2004,46.8100,46.8100,388170
VNM,20150924,46.8100,46.8100,46.3465,46.3465,262400
VNM,20150925,46.3465,46.8100,46.1148,46.8100,184590
VNM,20150928,46.8100,47.7369,46.8100,47.2734,365490
VNM,20150929,47.2734,47.2734,46.1148,46.3465,259210
VNM,20150930,46.3465,47.2734,46.3465,46.3465,129690
VNM,20151001,46.3465,46.8100,46.3465,46.8100,201320
VNM,20151002,46.8100,46.8100,46.3465,46.3465,158180
VNM,20151005,46.3465,48.2004,46.3465,47.7369,851310
VNM,20151006,47.7369,48.6638,47.2734,47.7369,378660
VNM,20151007,47.7369,47.7369,46.8100,47.2734,400070
VNM,20151008,47.2734,47.7369,46.8100,46.8100,408300
VNM,20151009,46.8100,47.7369,46.8100,46.8100,319980
VNM,20151012,46.8100,47.2734,46.3465,46.8100,349150
VNM,20151013,46.8100,47.2734,46.8100,47.2734,281090
VNM,20151014,47.2734,50.5177,47.2734,49.1273,2049450
VNM,20151015,49.1273,49.1273,48.2004,48.6638,416380
VNM,20151016,48.6638,50.0542,48.6638,49.1273,850360
VNM,20151019,49.1273,51.9081,49.1273,51.4446,1296760
VNM,20151020,51.4446,53.2985,51.4446,51.9081,1153180
VNM,20151021,51.9081,52.8350,51.4446,52.3716,725530
VNM,20151022,52.3716,52.8350,51.9081,52.8350,496060
VNM,20151023,52.8350,53.2985,52.3716,53.2985,571020
VNM,20151026,53.2985,54.2254,52.3716,52.3716,766000
VNM,20151027,52.3716,53.2985,52.3716,52.8350,393940
VNM,20151028,52.8350,53.7619,52.8350,52.8350,366330
VNM,20151029,52.8350,55.1523,52.8350,55.1523,1151780
VNM,20151030,55.1523,55.6158,54.2254,54.6889,592790
VNM,20151102,54.6889,55.1523,53.7619,54.2254,715500
VNM,20151103,54.2254,57.4697,54.2254,57.0062,2358440
VNM,20151104,57.0062,57.9331,57.0062,57.0062,444780
VNM,20151105,57.0062,59.7870,57.0062,59.3235,922470
VNM,20151106,59.3235,61.6409,58.8601,59.7870,1660510
VNM,20151109,59.7870,60.2505,58.3966,58.8601,733490
VNM,20151110,58.8601,59.7870,58.3966,59.3235,649930
VNM,20151111,59.3235,61.1774,58.8601,60.2505,833270
VNM,20151112,60.2505,61.1774,59.3235,61.1774,546030
VNM,20151113,61.1774,63.9582,61.1774,63.4947,988430
VNM,20151116,63.4947,64.8851,63.4947,64.8851,924150
VNM,20151117,64.8851,64.8851,61.6409,62.1043,1871240
VNM,20151118,62.1043,62.5678,60.2505,61.1774,1392690
VNM,20151119,61.1774,62.1043,60.2505,60.2505,966290
VNM,20151120,60.2505,61.6409,60.2505,60.7139,708850
VNM,20151123,60.7139,61.6409,58.3966,58.8601,1692040
VNM,20151124,58.8601,59.3235,56.0793,57.0062,2567070
VNM,20151125,57.0062,58.3966,55.6158,57.9331,951140
VNM,20151126,57.9331,58.3966,57.0062,57.0062,244790
VNM,20151127,57.0062,58.8601,57.0062,57.4697,1118240
VNM,20151130,57.4697,58.3966,57.0062,57.4697,840700
VNM,20151201,57.4697,57.4697,56.0793,56.5427,1100600
VNM,20151202,56.5427,57.4697,56.0793,57.0062,411960
VNM,20151203,57.0062,57.4697,56.0793,57.0062,383750
