<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LGC,20070705,8.8607,8.8607,8.5498,8.7053,3440
LGC,20070706,8.7053,8.7053,8.3166,8.3166,4230
LGC,20070709,8.5498,8.5498,8.1611,8.1612,4360
LGC,20070710,7.8503,7.8503,7.8503,7.8503,11090
LGC,20070711,8.0058,8.2389,8.0058,8.2389,18700
LGC,20070712,8.5498,8.5498,8.5498,8.5498,16060
LGC,20070713,8.5498,8.5498,8.3943,8.3944,530
LGC,20070716,8.7830,8.7830,8.7830,8.7830,3250
LGC,20070717,9.1716,9.1716,8.7830,8.7830,38490
LGC,20070718,8.9385,9.1716,8.9385,9.1716,15140
LGC,20070719,9.1716,9.1716,9.0161,9.0162,4660
LGC,20070720,9.0162,9.0162,9.0162,9.0162,1300
LGC,20070723,9.0162,9.0162,8.6275,8.6275,2660
LGC,20070724,8.2389,8.2389,8.2389,8.2389,6030
LGC,20070725,8.2389,8.4721,8.2389,8.2389,2670
LGC,20070726,8.0834,8.0835,8.0834,8.0835,1220
LGC,20070727,8.0835,8.0835,7.9280,7.9280,4380
LGC,20070730,7.7725,7.7725,7.5394,7.5394,1230
LGC,20070731,7.5394,7.5394,7.2285,7.2673,3600
LGC,20070801,6.9175,7.6171,6.9175,7.6171,8660
LGC,20070802,7.6171,7.7726,7.6171,7.7726,4550
LGC,20070803,7.3840,7.7726,7.3839,7.3839,3050
LGC,20070806,7.4616,7.4616,7.4228,7.4228,750
LGC,20070807,7.1508,7.6948,7.1508,7.6948,12820
LGC,20070808,7.4228,7.4228,7.4228,7.4228,310
LGC,20070809,7.4617,7.4617,7.4228,7.4617,6120
LGC,20070810,7.6172,7.6172,7.1507,7.1507,7100
LGC,20070813,7.1507,7.3062,7.1507,7.3062,2300
LGC,20070814,7.3839,7.4617,7.3839,7.3839,2480
LGC,20070815,7.2284,7.4617,7.2284,7.4617,820
LGC,20070816,7.3840,7.3840,7.3839,7.3839,500
LGC,20070817,7.3839,7.3839,7.3062,7.3451,1290
LGC,20070820,7.3840,7.3840,7.3839,7.3839,20
LGC,20070821,7.3839,7.3839,7.1896,7.1896,5070
LGC,20070822,7.1507,7.3839,7.1119,7.1119,8030
LGC,20070823,7.3062,7.3062,6.9953,7.0730,16810
LGC,20070824,7.4228,7.4228,7.4228,7.4228,4770
LGC,20070827,7.7726,7.7726,7.7726,7.7726,2880
LGC,20070828,8.1612,8.1612,8.1612,8.1612,2170
LGC,20070829,8.5498,8.5498,8.5498,8.5498,47100
LGC,20070830,8.1612,8.3944,8.1612,8.3944,24130
LGC,20070831,8.2389,8.3944,8.1612,8.3166,8740
LGC,20070904,8.3166,8.5498,8.3166,8.5498,12290
LGC,20070905,8.9384,8.9384,8.9384,8.9384,5290
LGC,20070906,9.3270,9.3271,9.3270,9.3271,6420
LGC,20070907,9.3271,9.7935,9.3271,9.7934,95740
LGC,20070910,10.0266,10.0266,9.7934,9.9489,50850
LGC,20070911,10.0266,10.0266,9.7934,9.9489,50850
LGC,20070912,10.3060,10.3060,10.3025,10.3025,1120
LGC,20070913,10.7892,10.7892,10.7892,10.7892,610
LGC,20070914,11.2759,11.2760,11.2759,11.2760,230
LGC,20070917,11.7627,11.7627,11.3571,11.7627,78940
LGC,20070918,12.0061,12.3306,12.0061,12.3306,74910
LGC,20070919,12.3306,12.8985,12.3306,12.8984,49980
LGC,20070920,13.2229,13.2229,12.8173,12.8173,28780
LGC,20070921,12.3306,12.4928,12.2494,12.3306,35180
LGC,20070924,12.0872,12.2495,12.0061,12.0061,24030
LGC,20070925,11.6816,12.0872,11.6816,12.0061,29690
LGC,20070926,12.4117,12.4117,11.8438,11.8438,37190
LGC,20070927,11.6816,11.8438,11.6816,11.6816,19270
LGC,20070928,11.6816,12.1683,11.6816,12.0872,7520
LGC,20071001,11.8438,12.1683,11.8438,12.1683,38420
LGC,20071002,12.1683,12.1683,11.8438,12.0061,10580
LGC,20071003,11.8439,12.1683,11.8438,11.8438,11630
LGC,20071004,11.6816,11.8438,11.6816,11.6816,20170
LGC,20071005,11.6816,11.9250,11.6816,11.9250,14900
LGC,20071008,12.4929,12.4929,12.1684,12.4928,40050
LGC,20071009,12.8984,12.8984,12.6550,12.8173,26470
LGC,20071010,12.3306,12.8173,12.2494,12.4928,15980
LGC,20071011,12.8173,12.8173,12.4928,12.7362,27130
LGC,20071012,12.8984,12.9796,12.8173,12.8984,30510
LGC,20071015,13.4663,13.4663,13.4663,13.4663,37040
LGC,20071016,14.1153,14.1153,14.1153,14.1153,26320
LGC,20071017,14.2775,14.4398,13.6285,13.6285,25590
