<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ITA,20090203,7.1096,7.1096,6.8182,6.8182,90430
ITA,20090204,6.8182,7.0222,6.7016,6.8765,100090
ITA,20090205,6.8765,6.9348,6.6434,6.6434,57720
ITA,20090206,6.6434,6.7308,6.5268,6.6142,40060
ITA,20090209,6.6142,6.7307,6.6142,6.7016,32940
ITA,20090210,6.7016,6.7016,6.4685,6.4685,23440
ITA,20090211,6.4685,6.4685,6.1480,6.1480,158280
ITA,20090212,6.1480,6.2645,6.0897,6.0897,114260
ITA,20090213,6.0897,6.1188,6.0023,6.0897,77000
ITA,20090216,6.0897,6.0897,5.9440,5.9441,74290
ITA,20090217,5.9441,5.9441,5.6527,5.6527,109020
ITA,20090218,5.6527,5.6527,5.3904,5.3904,63790
ITA,20090219,5.3904,5.3904,5.1282,5.1282,99930
ITA,20090220,5.1282,5.1282,4.8951,4.8951,104950
ITA,20090223,4.8951,4.8951,4.6620,4.6620,136840
ITA,20090224,4.6620,4.6620,4.4289,4.4289,150860
ITA,20090225,4.4289,4.6329,4.4289,4.6329,205470
ITA,20090226,4.6329,4.6329,4.4289,4.4289,300240
ITA,20090227,4.4289,4.4289,4.2249,4.2541,483800
ITA,20090302,4.2541,4.4581,4.2541,4.4580,189880
ITA,20090303,4.4580,4.6620,4.4580,4.6620,403590
ITA,20090304,4.6620,4.7203,4.6037,4.6037,264970
ITA,20090305,4.6037,4.6620,4.5746,4.6037,317400
ITA,20090306,4.6037,4.6037,4.4872,4.5163,247510
ITA,20090309,4.5163,4.5746,4.4580,4.5455,362130
ITA,20090310,4.5455,4.7495,4.5455,4.7494,289700
ITA,20090311,4.7494,4.9825,4.7494,4.9825,90520
ITA,20090312,4.9825,5.2156,4.8368,5.2156,916030
ITA,20090313,5.2156,5.4487,5.2156,5.4487,234280
ITA,20090316,5.4487,5.7110,5.4487,5.7110,446400
ITA,20090317,5.7110,5.9732,5.7110,5.9732,126670
ITA,20090318,5.9732,6.2646,5.9732,6.2646,114170
ITA,20090319,6.2646,6.5560,5.9732,5.9732,978500
ITA,20090320,5.9732,6.2646,5.7401,5.8858,499110
ITA,20090323,5.8858,5.8858,5.6236,5.6527,305350
ITA,20090324,5.6527,5.9149,5.6527,5.9149,40310
ITA,20090325,5.9149,6.2063,5.9149,6.2063,444600
ITA,20090326,6.2063,6.4977,6.2063,6.4977,73340
ITA,20090327,6.4977,6.8182,6.4977,6.8182,322950
ITA,20090330,6.8182,7.1387,6.8182,7.1387,1567300
ITA,20090331,7.1387,7.4884,7.1387,7.4592,1019810
ITA,20090401,7.4592,7.8089,7.4592,7.8089,655490
ITA,20090402,7.8089,8.1877,7.8089,8.1876,280520
ITA,20090403,8.1876,8.5956,8.1876,8.5956,381930
ITA,20090407,8.5956,9.0035,8.5956,9.0035,577280
ITA,20090408,9.0035,9.4406,9.0035,9.4406,1503850
ITA,20090409,9.4406,9.9068,9.4406,9.4406,1338260
ITA,20090410,9.4406,9.9068,9.4406,9.9068,990900
ITA,20090413,9.9068,10.4021,9.9068,10.4021,187180
ITA,20090414,10.4021,10.8974,10.4021,10.8974,845130
ITA,20090415,10.8974,11.4219,10.6352,10.8974,1216060
ITA,20090416,10.8974,11.4219,10.8974,11.2762,894660
ITA,20090417,11.2762,11.2762,10.7226,10.7226,415050
ITA,20090420,10.7226,10.7226,10.1981,10.1981,15320
