<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VNINDEX,20071122,977.1700,977.1700,977.1700,977.1700,8777814
^VNINDEX,20071123,975.9200,975.9200,975.9200,975.9200,7763920
^VNINDEX,20071126,991.3800,991.3800,991.3800,991.3800,12285906
^VNINDEX,20071127,988.0800,988.0800,988.0800,988.0800,10068210
^VNINDEX,20071128,984.5700,984.5700,984.5700,984.5700,8356830
^VNINDEX,20071129,980.0900,980.0900,980.0900,980.0900,8212150
^VNINDEX,20071130,972.3500,972.3500,972.3500,972.3500,10004690
^VNINDEX,20071203,987.9600,987.9600,987.9600,987.9600,9871860
^VNINDEX,20071204,988.9100,988.9100,988.9100,988.9100,10569560
^VNINDEX,20071205,976.2100,976.2100,976.2100,976.2100,8192070
^VNINDEX,20071206,974.4600,974.4600,974.4600,974.4600,6090220
^VNINDEX,20071207,974.6300,974.6300,974.6300,974.6300,8376420
^VNINDEX,20071210,958.4800,958.4800,958.4800,958.4800,7519960
^VNINDEX,20071211,941.0400,941.0400,941.0400,941.0400,7740430
^VNINDEX,20071212,946.3200,946.3200,946.3200,946.3200,9109190
^VNINDEX,20071213,930.3600,930.3600,930.3600,930.3600,6491110
^VNINDEX,20071214,922.0900,922.0900,922.0900,922.0900,8235270
^VNINDEX,20071217,911.1500,911.1500,911.1500,911.1500,5756260
^VNINDEX,20071218,919.6000,919.6000,919.6000,919.6000,7391100
^VNINDEX,20071219,946.7800,946.7800,946.7800,946.7800,10002962
^VNINDEX,20071220,930.4500,930.4500,930.4500,930.4500,8948750
^VNINDEX,20071221,935.0700,935.0700,935.0700,935.0700,8239150
^VNINDEX,20071224,930.8600,930.8600,930.8600,930.8600,6880160
^VNINDEX,20071225,918.4300,918.4300,918.4300,918.4300,6586460
^VNINDEX,20071226,924.3700,924.3700,924.3700,924.3700,8349610
^VNINDEX,20071227,921.7500,921.7500,921.7500,921.7500,7301310
^VNINDEX,20071228,927.0200,927.0200,927.0200,927.0200,5453340
^VNINDEX,20080102,921.0700,921.0700,921.0700,921.0700,6006030
^VNINDEX,20080103,908.2500,908.2500,908.2500,908.2500,8720040
^VNINDEX,20080104,903.0900,903.0900,903.0900,903.0900,8129360
^VNINDEX,20080107,887.0800,887.0800,887.0800,887.0800,7723300
^VNINDEX,20080108,893.7400,893.7400,893.7400,893.7400,9242410
^VNINDEX,20080109,878.4100,878.4100,878.4100,878.4100,7797560
^VNINDEX,20080110,850.0700,850.0700,850.0700,850.0700,12351005
^VNINDEX,20080111,860.7700,860.7700,860.7700,860.7700,7395180
^VNINDEX,20080114,841.0000,841.0000,841.0000,841.0000,9670960
^VNINDEX,20080115,808.8300,808.8300,808.8300,808.8300,10254400
^VNINDEX,20080116,846.0700,846.0700,846.0700,846.0700,14112140
^VNINDEX,20080117,833.8100,833.8100,833.8100,833.8100,11217240
^VNINDEX,20080118,847.0500,847.0500,847.0500,847.0500,7332025
^VNINDEX,20080121,833.8800,833.8800,833.8800,833.8800,8007160
^VNINDEX,20080122,807.7400,807.7400,807.7400,807.7400,12196370
^VNINDEX,20080123,776.6800,776.6800,776.6800,776.6800,10787310
^VNINDEX,20080124,764.1300,764.1300,764.1300,764.1300,10111410
^VNINDEX,20080125,776.0400,776.0400,776.0400,776.0400,7537230
^VNINDEX,20080128,785.0700,785.0700,785.0700,785.0700,7204760
^VNINDEX,20080129,811.6100,811.6100,811.6100,811.6100,9644190
^VNINDEX,20080130,843.1000,843.1000,843.1000,843.1000,13767700
^VNINDEX,20080131,844.1100,844.1100,844.1100,844.1100,13173055
^VNINDEX,20080201,859.6200,859.6200,859.6200,859.6200,14488090
^VNINDEX,20080212,841.2300,841.2300,841.2300,841.2300,6428550
^VNINDEX,20080213,817.8600,817.8600,817.8600,817.8600,7904180
^VNINDEX,20080214,823.4600,823.4600,823.4600,823.4600,8878890
^VNINDEX,20080215,816.0300,816.0300,816.0300,816.0300,5815210
^VNINDEX,20080218,782.5700,782.5700,782.5700,782.5700,14507240
^VNINDEX,20080219,776.7900,776.7900,776.7900,776.7900,14373457
^VNINDEX,20080220,744.9200,744.9200,744.9200,744.9200,12778170
^VNINDEX,20080221,710.4500,710.4500,710.4500,710.4500,19943850
^VNINDEX,20080222,687.1000,687.1000,687.1000,687.1000,15755940
^VNINDEX,20080225,715.0400,715.0400,715.0400,715.0400,22270170
^VNINDEX,20080226,692.9100,692.9100,692.9100,692.9100,13421100
^VNINDEX,20080227,686.4900,686.4900,686.4900,686.4900,10797890
^VNINDEX,20080228,678.1200,678.1200,678.1200,678.1200,10924700
^VNINDEX,20080229,663.3000,663.3000,663.3000,663.3000,12750440
^VNINDEX,20080303,635.2400,635.2400,635.2400,635.2400,12203400
^VNINDEX,20080304,608.8800,608.8800,608.8800,608.8800,10318030
^VNINDEX,20080305,583.4500,583.4500,583.4500,583.4500,11945850
^VNINDEX,20080306,611.1700,611.1700,611.1700,611.1700,27176990
^VNINDEX,20080307,640.1400,640.1400,640.1400,640.1400,9731280
^VNINDEX,20080310,658.2900,658.2900,658.2900,658.2900,25706350
^VNINDEX,20080311,638.7100,638.7100,638.7100,638.7100,19174060
^VNINDEX,20080312,643.9000,643.9000,643.9000,643.9000,16021930
^VNINDEX,20080313,647.6000,647.6000,647.6000,647.6000,14717260
^VNINDEX,20080314,643.8000,643.8000,643.8000,643.8000,10149260
^VNINDEX,20080317,615.7100,615.7100,615.7100,615.7100,16456921
^VNINDEX,20080318,588.2600,588.2600,588.2600,588.2600,9053140
^VNINDEX,20080319,573.4500,573.4500,573.4500,573.4500,25536110
^VNINDEX,20080320,564.8200,564.8200,564.8200,564.8200,15105100
^VNINDEX,20080321,545.6800,545.6800,545.6800,545.6800,13168470
^VNINDEX,20080324,521.0700,521.0700,521.0700,521.0700,7026807
^VNINDEX,20080325,496.6400,496.6400,496.6400,496.6400,8648010
^VNINDEX,20080326,504.6700,504.6700,504.6700,504.6700,19471930
^VNINDEX,20080327,508.7500,508.7500,508.7500,508.7500,6808770
^VNINDEX,20080328,512.7000,512.7000,512.7000,512.7000,2898230
^VNINDEX,20080331,516.8500,516.8500,516.8500,516.8500,4286141
^VNINDEX,20080401,520.9900,520.9900,520.9900,520.9900,2532630
^VNINDEX,20080402,525.1100,525.1100,525.1100,525.1100,2586950
^VNINDEX,20080403,529.2300,529.2300,529.2300,529.2300,8377410
^VNINDEX,20080404,533.0000,533.0000,533.0000,533.0000,832740
^VNINDEX,20080407,542.3300,542.3300,542.3300,542.3300,7358110
^VNINDEX,20080408,548.5600,548.5600,548.5600,548.5600,26603980
