<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HSG,20180827,8.5014,8.8162,8.5014,8.6588,5953820
HSG,20180828,8.6588,8.7375,8.4227,8.4620,3437280
HSG,20180829,8.4226,8.5407,8.3439,8.4620,2469040
HSG,20180830,8.5014,8.7375,8.4620,8.6194,3218090
HSG,20180831,8.6588,8.7375,8.4620,8.5014,2800520
HSG,20180904,8.4620,8.5014,8.3440,8.3833,1750430
HSG,20180905,8.3439,8.4620,8.3046,8.3439,1906950
HSG,20180906,8.3439,8.3833,8.1865,8.2259,2130780
HSG,20180907,8.2259,8.3440,8.1472,8.1865,5128520
HSG,20180910,8.1471,8.4226,8.1078,8.2652,4179410
HSG,20180911,8.2652,8.3833,8.2258,8.3439,2184580
HSG,20180912,8.3439,8.5013,8.3439,8.4226,3790600
HSG,20180913,8.5013,8.9343,8.3832,8.9343,8088770
HSG,20180914,8.9737,9.2098,8.7375,8.7375,4367980
HSG,20180917,8.7375,9.0130,8.7375,8.9343,3868100
HSG,20180918,8.8162,9.5247,8.7375,9.5247,11784570
HSG,20180919,9.6821,10.0757,9.4853,9.6427,9113780
HSG,20180920,9.6427,9.8788,9.5246,9.8395,4970080
HSG,20180921,9.8395,10.1150,9.6821,9.7215,6437210
HSG,20180924,9.6821,9.8789,9.5641,9.6821,5203170
HSG,20180925,9.8395,9.9970,9.4853,9.8395,6346790
HSG,20180926,9.9576,10.3905,9.8395,10.0757,7460560
HSG,20180927,10.1938,10.1938,9.9576,9.9576,4170130
HSG,20180928,9.9576,10.1937,9.8789,9.9576,4855850
HSG,20181001,9.9576,10.3905,9.8789,9.9970,8381820
HSG,20181002,10.0364,10.1544,9.8396,9.8789,5657990
HSG,20181003,9.9183,10.0363,9.5247,9.8395,6776680
HSG,20181004,9.8395,9.9576,9.7214,9.9183,4538430
HSG,20181005,9.9183,10.1938,9.8396,9.9970,5912990
HSG,20181008,10.0364,10.5087,9.9576,10.4693,11860370
HSG,20181009,10.4693,10.7448,10.3512,10.3512,6799750
HSG,20181010,10.3906,10.4299,9.8789,9.8789,7966210
HSG,20181011,9.2098,9.5247,9.2098,9.2098,13057970
HSG,20181012,8.9343,9.2885,8.7375,9.2098,6898320
HSG,20181015,9.2098,9.2098,8.7769,8.7769,2903690
HSG,20181016,8.7769,9.0524,8.7769,8.9737,2930710
HSG,20181017,9.0524,9.2886,9.0131,9.0524,2901050
HSG,20181018,9.0130,9.2098,8.9737,9.1705,2359010
HSG,20181019,8.9737,9.1311,8.8163,8.9343,3098850
HSG,20181022,8.9737,9.0524,8.6588,8.6588,3946590
HSG,20181023,8.5801,8.6194,8.0684,8.1078,7044600
HSG,20181024,8.1078,8.2652,7.7929,7.7929,5547080
HSG,20181025,7.4780,7.7142,7.3206,7.6355,4674370
HSG,20181026,7.8323,8.1472,7.7693,7.8716,3088450
HSG,20181029,7.7929,7.9110,7.6748,7.7929,1691530
HSG,20181030,7.5568,7.8637,7.5568,7.8087,2168100
HSG,20181031,7.2656,7.5096,7.2655,7.2655,14725320
HSG,20181101,7.0845,7.0845,6.7617,6.7617,7711930
HSG,20181102,6.6515,6.8011,6.2894,6.4626,12946780
HSG,20181105,6.4862,6.8483,6.4705,6.8483,3680270
HSG,20181106,6.9270,7.2812,6.8640,6.8641,5320890
HSG,20181107,6.7854,6.9113,6.6909,6.6909,4828320
HSG,20181108,6.8405,6.8719,6.7303,6.8326,2572850
HSG,20181109,6.8326,6.8326,6.4941,6.5098,3377750
HSG,20181112,6.4941,6.4941,6.2186,6.3760,3066530
HSG,20181113,6.2658,6.3760,6.2422,6.2501,3215400
HSG,20181114,6.2501,6.3288,5.9824,5.9824,4160560
HSG,20181115,5.9824,5.9824,5.6675,5.6676,3897650
HSG,20181116,5.7463,5.8723,5.7463,5.8093,2080150
HSG,20181119,5.8801,5.9982,5.8644,5.9510,1600820
HSG,20181120,5.9038,6.0769,5.8329,6.0375,1887570
HSG,20181121,5.9037,6.0532,5.9037,6.0061,1376220
HSG,20181122,6.0218,6.0297,5.8250,5.8250,3086660
HSG,20181123,5.8644,5.8644,5.4235,5.4708,8915720
HSG,20181126,5.5102,5.6440,5.5102,5.5889,1729850
HSG,20181127,5.5889,5.6440,5.5181,5.5495,1979470
HSG,20181128,5.5180,5.6440,5.5101,5.5101,2458800
HSG,20181129,5.5101,5.5809,5.2189,5.2268,4841520
HSG,20181130,5.2032,5.2268,4.9592,5.2110,3638960
HSG,20181203,5.3606,5.5731,5.3606,5.5731,3050420
HSG,20181204,5.7620,5.8565,5.6833,5.7069,4472870
HSG,20181205,5.5810,5.6990,5.5101,5.6361,3223660
HSG,20181206,5.6361,5.8565,5.5889,5.7620,3264730
HSG,20181207,5.8958,6.1320,5.8250,6.0375,5556150
HSG,20181210,6.0375,6.0375,5.9116,5.9195,3459060
HSG,20181211,5.8487,5.9116,5.6519,5.7069,3355510
HSG,20181212,5.7148,5.8643,5.7148,5.8486,2217350
HSG,20181213,5.9037,5.9352,5.7620,5.7935,2023370
HSG,20181214,5.7935,5.8250,5.7069,5.7069,1910520
HSG,20181217,5.6675,5.7384,5.5101,5.5101,2246110
HSG,20181218,5.4314,5.5101,5.4078,5.5101,2441170
HSG,20181219,5.5258,5.6833,5.5101,5.5101,2191910
HSG,20181220,5.5101,5.5731,5.4944,5.5101,1202330
HSG,20181221,5.5101,5.5101,5.3920,5.3921,3837960
HSG,20181224,5.3921,5.5102,5.2031,5.2031,2008650
HSG,20181225,5.0299,5.1086,4.9591,5.0378,3545440
HSG,20181226,5.0378,5.1637,4.6915,4.6915,4041020
HSG,20181227,4.8411,5.0142,4.8096,5.0142,2516080
HSG,20181228,5.1559,5.3291,5.1165,5.1244,3126230
HSG,20190102,5.0850,5.2582,5.0536,5.0851,1597410
HSG,20190103,5.0064,5.0772,4.8726,4.9276,2227010
HSG,20190104,4.8174,4.9433,4.6600,4.8568,1836640
HSG,20190107,4.9985,5.0772,4.8962,5.0536,1559150
HSG,20190108,5.1166,5.1166,5.0379,5.0693,1250200
HSG,20190109,5.0929,5.3527,5.0929,5.2740,2571490
HSG,20190110,5.3212,5.4708,5.2897,5.3999,3075400
HSG,20190111,5.3999,5.4550,5.1165,5.2661,2686240
HSG,20190114,5.2740,5.5495,5.2661,5.3134,2662860
HSG,20190115,5.3528,5.4944,5.3370,5.3999,2809920
HSG,20190116,5.3291,5.4707,5.3133,5.3291,1856730
HSG,20190117,5.3291,5.3527,5.1874,5.2031,2035620
HSG,20190118,5.2031,5.2818,5.1559,5.1559,1512320
HSG,20190121,5.1559,5.2425,5.1165,5.1717,1395500
HSG,20190122,5.1874,5.2268,5.0772,5.0772,1566030
HSG,20190123,5.0772,5.1559,5.0378,5.0851,1097320
HSG,20190124,5.1166,5.1638,5.1087,5.1166,616400
HSG,20190125,5.1166,5.3528,5.1087,5.2740,2251250
HSG,20190128,5.2819,5.3921,5.2819,5.2819,1646370
HSG,20190129,5.2898,5.3134,5.2347,5.2661,913440
HSG,20190130,5.2740,5.2976,5.2346,5.2346,1225210
HSG,20190131,5.2740,5.2897,5.1952,5.1953,1545130
HSG,20190201,5.1953,5.2268,5.1008,5.1008,2412820
HSG,20190211,5.1953,5.2031,5.1087,5.1244,1709040
HSG,20190212,5.1244,5.4787,5.1244,5.4787,3176750
HSG,20190213,5.7463,5.8565,5.6676,5.8565,8406120
HSG,20190214,5.9431,6.1399,5.9037,5.9824,5398550
HSG,20190215,5.8879,6.1792,5.8407,6.0769,4845370
HSG,20190218,6.0769,6.1477,6.0061,6.0612,3429270
HSG,20190219,6.0612,6.1163,5.9037,5.9037,4213620
HSG,20190220,5.9037,5.9194,5.7541,5.8014,3388280
HSG,20190221,5.8250,5.9037,5.7699,5.8644,2005100
HSG,20190222,5.8723,6.2737,5.8487,6.2737,11259180
HSG,20190225,6.5335,6.7066,6.4547,6.7066,8491600
HSG,20190226,6.7696,7.1553,6.7538,7.0136,7240200
HSG,20190227,7.0057,7.3914,6.8089,7.1632,8466710
HSG,20190228,7.1632,7.3128,6.8405,6.8562,9114530
HSG,20190301,7.0766,7.1632,6.9270,7.1002,3397760
HSG,20190304,7.7063,7.8323,7.4780,7.8323,9697150
HSG,20190305,7.8717,8.1865,7.6827,7.8008,10507760
HSG,20190306,7.7693,7.8716,7.3285,7.5332,10419890
HSG,20190307,7.4860,7.5332,7.2419,7.2419,6382790
HSG,20190308,7.0845,7.2813,6.9585,7.2813,7904440
HSG,20190311,7.3994,7.6434,7.3994,7.5961,5444980
HSG,20190312,7.8244,7.8244,7.4072,7.4387,4954720
HSG,20190313,7.4781,7.5568,7.2419,7.2419,5366590
HSG,20190314,7.2419,7.3993,7.1553,7.3993,3696760
HSG,20190315,7.3914,7.3914,7.0844,7.1396,6428140
HSG,20190318,7.3600,7.4702,7.3285,7.3364,3928600
HSG,20190319,7.3364,7.3600,7.1632,7.1711,3769740
HSG,20190320,7.1711,7.3600,7.1160,7.2025,3710370
HSG,20190321,7.3442,7.4937,7.2104,7.2419,4509730
HSG,20190322,7.4387,7.4387,7.2891,7.3678,3342300
HSG,20190325,7.2419,7.2812,7.1474,7.1632,4080110
HSG,20190326,7.1632,7.2655,7.1002,7.1317,3044270
HSG,20190327,7.2104,7.3049,7.1711,7.2734,2466640
HSG,20190328,7.1947,7.6591,7.1632,7.4859,7727830
HSG,20190329,7.5489,7.6197,7.3993,7.3993,3614080
HSG,20190401,7.3993,7.4701,7.1946,7.2183,3347090
HSG,20190402,7.2813,7.3206,7.1868,7.1947,3364210
HSG,20190403,7.1947,7.3206,7.1239,7.3127,2671670
HSG,20190404,7.3835,7.4150,7.2891,7.2891,2286320
HSG,20190405,7.3678,7.3993,7.3048,7.3049,2620880
HSG,20190408,7.3049,7.3128,7.2104,7.2262,2339360
HSG,20190409,7.3128,7.3128,7.2104,7.2104,2751850
HSG,20190410,7.1789,7.2025,7.1317,7.1317,3255800
HSG,20190411,7.1474,7.2104,7.1317,7.1553,1489380
HSG,20190412,7.1947,7.1947,7.1474,7.1868,2512730
HSG,20190416,7.0845,7.1002,6.8090,6.8090,5643350
HSG,20190417,6.8090,6.8484,6.3367,6.3367,7525960
HSG,20190418,6.1557,6.2186,5.8959,6.0612,4339120
HSG,20190419,6.0612,6.4784,6.0612,6.4784,3757320
HSG,20190422,6.8239,6.8412,6.6512,6.6667,2541040
HSG,20190423,6.5801,6.6927,6.5801,6.6667,1781910
HSG,20190424,6.6580,6.9524,6.6234,6.9177,2530530
HSG,20190425,6.9177,7.1082,6.8658,6.8918,2757700
HSG,20190426,6.9005,6.9784,6.8745,6.9264,1871070
HSG,20190502,6.8831,7.2294,6.8398,7.2294,4547830
HSG,20190503,7.2294,7.4372,7.1948,7.2381,3278720
HSG,20190506,7.1429,7.1429,7.0043,7.0563,4444360
HSG,20190507,7.0996,7.1256,6.9957,7.0563,2898430
HSG,20190508,6.9351,7.0303,6.9264,7.0303,2434000
HSG,20190509,6.9697,7.0390,6.9264,6.9264,2397590
HSG,20190510,6.9957,7.0303,6.9177,7.0216,4738760
HSG,20190513,7.0043,7.1861,6.9870,7.1082,2671350
HSG,20190514,7.0303,7.2208,7.0303,7.1861,2941820
HSG,20190515,7.1861,7.2294,7.1428,7.1602,3278800
HSG,20190516,7.1602,7.2035,7.1082,7.1082,2290950
HSG,20190517,7.1342,7.1428,7.0303,7.0303,2554020
HSG,20190520,6.9957,7.1515,6.9870,7.0563,2518670
HSG,20190521,7.1515,7.1515,7.0476,7.0476,1848720
HSG,20190522,7.0649,7.1428,7.0476,7.0649,2599880
HSG,20190523,7.0389,7.1342,7.0389,7.1082,2961940
