<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HAI,20080721,7.6720,7.6720,7.1158,7.1158,14900
HAI,20080722,6.9048,6.9048,6.9048,6.9048,2000
HAI,20080723,6.6446,6.6447,6.6446,6.6447,2400
HAI,20080724,6.3845,6.8048,6.3845,6.3845,32100
HAI,20080725,6.2044,6.2044,6.2044,6.2044,8200
HAI,20080728,5.9642,6.4446,5.9642,6.2044,25100
HAI,20080729,6.2044,6.4046,6.2044,6.4046,8400
HAI,20080730,6.6448,6.6448,6.2245,6.4046,22200
HAI,20080731,6.6448,6.6448,6.2045,6.3045,11000
HAI,20080801,6.3045,6.4046,6.2244,6.4046,6500
HAI,20080804,6.5847,6.5847,6.5247,6.5847,31400
HAI,20080805,6.5046,6.5046,6.3245,6.3245,13200
HAI,20080806,6.2044,6.5847,6.2044,6.5647,6200
HAI,20080807,6.6047,6.7048,6.5047,6.6447,12400
HAI,20080808,6.5046,6.6047,6.3845,6.6047,24600
HAI,20080811,6.4246,6.6647,6.4246,6.6647,10400
HAI,20080812,6.9049,6.9049,6.9049,6.9049,24400
HAI,20080813,7.1651,7.1651,6.7048,7.0450,11600
HAI,20080814,7.1851,7.2251,7.1050,7.2251,25200
HAI,20080815,7.4853,7.4853,7.4853,7.4853,6000
HAI,20080818,7.8055,8.0057,7.7455,7.8256,13000
HAI,20080819,7.9657,8.0057,7.3252,7.4853,35000
HAI,20080820,7.2051,7.3052,7.0850,7.0850,19100
HAI,20080821,7.0049,7.6054,7.0049,7.5854,12800
HAI,20080822,7.4053,7.6655,7.1851,7.3052,10300
HAI,20080825,7.8056,7.8056,7.7655,7.8056,52600
HAI,20080826,8.3460,8.3460,8.2059,8.3459,17700
HAI,20080827,8.9063,8.9063,8.2058,8.3259,29300
HAI,20080828,8.6061,8.6061,8.1658,8.1658,3900
HAI,20080829,7.7055,7.7055,7.6454,7.6454,29900
HAI,20080903,7.8455,8.1658,7.8455,8.1658,29100
HAI,20080904,7.5854,8.1458,7.5854,7.5854,7700
HAI,20080905,7.4053,7.4253,7.2051,7.4053,6800
HAI,20080908,7.2052,7.2052,6.8249,7.0050,11500
HAI,20080909,6.9049,7.2051,6.9049,7.0450,9100
HAI,20080910,7.1050,7.1050,6.9049,7.0050,12900
HAI,20080911,6.9049,6.9049,6.5847,6.6047,7000
HAI,20080912,6.1844,6.7848,6.1644,6.1644,11900
HAI,20080915,5.9042,6.2244,5.8242,6.2244,1200
HAI,20080916,6.1043,6.1043,5.5839,5.7041,25300
HAI,20080917,5.4039,5.6040,5.4039,5.4439,7700
HAI,20080918,5.3638,5.4039,5.1637,5.4038,22000
HAI,20080919,5.5639,5.5640,5.5639,5.5640,400
HAI,20080922,5.9443,5.9443,5.9442,5.9442,800
HAI,20080923,6.2044,6.3445,5.9442,6.0043,15100
HAI,20080924,5.8042,6.0043,5.8042,5.9042,2700
HAI,20080925,5.9042,6.0043,5.9042,6.0043,5500
HAI,20080926,6.2044,6.2044,5.6040,5.9042,3600
HAI,20080929,6.0043,6.0043,5.7041,5.7041,6000
HAI,20080930,5.5240,5.5240,5.5239,5.5239,3700
HAI,20081001,5.2037,5.8041,5.1436,5.8041,6900
HAI,20081002,5.9042,5.9042,5.7641,5.9042,6700
HAI,20081003,6.1043,6.1043,5.8842,6.0043,1400
