<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
STB,20061211,11.9108,11.9108,11.9108,11.9108,845050
STB,20061212,11.9108,11.9108,11.5605,11.5605,595410
STB,20061213,11.5605,11.5605,11.5605,11.5605,484060
STB,20061214,11.5605,11.5605,11.3853,11.3853,531450
STB,20061215,11.4729,11.7357,11.4729,11.7357,669860
STB,20061218,11.7357,12.1736,11.7357,11.8232,1196360
STB,20061219,11.8232,12.2611,11.8232,12.2611,1269640
STB,20061220,12.2611,12.7866,12.2611,12.7866,1236380
STB,20061221,12.7866,13.3121,12.4363,12.4363,1260800
STB,20061222,12.4363,12.4363,11.9108,11.9984,773240
STB,20061225,12.1736,12.5239,12.1736,12.5239,576660
STB,20061226,12.6991,12.6991,12.6115,12.6115,571160
STB,20061227,12.6990,12.7867,12.6990,12.6990,469440
STB,20061228,12.5238,12.5239,12.5238,12.5239,362220
STB,20061229,12.6115,12.6115,12.4363,12.6115,427680
STB,20070102,12.5239,12.8742,12.5239,12.5239,545960
STB,20070103,12.7866,12.7866,12.6115,12.7866,364880
STB,20070104,13.3121,13.3121,13.0493,13.3121,717040
STB,20070105,13.3121,13.3121,13.2245,13.2245,602830
STB,20070108,13.0493,13.0493,13.0493,13.0493,750770
STB,20070109,13.0493,13.0493,12.9617,12.9618,596710
STB,20070110,12.8742,12.9618,12.7866,12.7866,689330
STB,20070111,12.7866,12.7866,12.6990,12.6990,588080
STB,20070112,12.6114,12.6990,12.6114,12.6115,832080
STB,20070115,12.6991,12.6991,12.6115,12.6990,915790
STB,20070116,13.3121,13.3121,13.2245,13.3121,1315340
STB,20070117,13.9252,13.9252,13.9251,13.9251,1193260
STB,20070118,14.5382,14.5382,14.5382,14.5382,1327250
STB,20070119,15.2388,15.2388,15.2388,15.2388,499510
STB,20070122,15.9394,15.9395,15.9394,15.9395,134310
STB,20070123,16.7277,16.7277,16.7277,16.7277,44110
STB,20070124,17.5159,17.5159,17.5159,17.5159,154660
STB,20070125,16.6401,16.6401,16.6401,16.6401,1875550
STB,20070126,17.1656,17.1656,16.6401,17.1656,1316130
STB,20070129,17.4283,17.4283,17.4283,17.4283,857290
STB,20070130,17.4283,17.5159,17.4283,17.5159,504630
STB,20070131,17.5159,17.5159,17.1656,17.1656,825040
STB,20070201,17.1656,17.1656,16.8153,16.8153,737080
STB,20070202,16.6401,16.6401,16.6401,16.6401,469480
STB,20070205,16.8153,16.9904,16.8153,16.8153,667550
STB,20070206,17.1656,17.1656,16.9029,17.1656,672460
STB,20070207,17.5159,17.5159,17.5159,17.5159,881820
STB,20070208,16.9904,17.5159,16.9904,16.9904,527940
STB,20070209,16.9904,16.9904,16.6401,16.9904,540740
STB,20070212,16.9904,17.3407,16.9904,17.3407,440390
STB,20070213,17.3407,17.5159,17.3407,17.3407,501140
STB,20070214,17.2531,17.3407,17.2531,17.2532,505450
STB,20070215,17.1656,17.4284,17.1656,17.1656,770430
STB,20070226,17.8662,17.8662,17.8662,17.8662,795470
STB,20070227,18.7420,18.7420,18.7420,18.7420,1033090
STB,20070228,18.9172,19.6178,18.9172,18.9172,1526510
STB,20070301,19.4427,19.7930,19.2675,19.4427,1169600
STB,20070302,19.7930,20.3185,19.7930,20.3184,1173970
STB,20070305,21.1942,21.1942,21.1942,21.1942,199110
STB,20070306,22.2452,22.2452,22.2452,22.2452,157450
STB,20070307,23.2962,23.2962,23.2962,23.2962,213780
STB,20070308,24.3472,24.3472,24.3471,24.3471,356810
STB,20070309,25.3981,25.3981,24.5223,24.5223,1344220
STB,20070312,25.7484,25.7484,25.7484,25.7484,1124790
STB,20070313,26.9745,26.9745,26.9745,26.9745,1006080
STB,20070314,25.7484,26.2739,25.7484,25.7484,889080
STB,20070315,24.5223,24.5223,24.5223,24.5223,709830
STB,20070316,25.7484,25.7484,25.7484,25.7484,996470
STB,20070319,26.9745,26.9745,26.9745,26.9745,289600
STB,20070320,28.2006,28.2006,28.2006,28.2006,342780
STB,20070321,29.6019,29.6019,29.2516,29.2516,1984180
STB,20070322,29.2516,29.2516,28.9012,28.9012,1413610
STB,20070323,28.9012,28.9012,28.0254,28.0254,1043130
STB,20070326,27.1496,27.1496,26.6241,26.6242,869960
STB,20070327,25.3981,25.3981,25.3981,25.3981,690590
STB,20070328,24.1720,26.6242,24.1720,26.6242,2034740
STB,20070329,26.6242,26.9745,26.6242,26.9745,1304950
STB,20070330,26.9745,26.9745,25.9235,25.9235,985270
STB,20070402,24.8725,25.3981,24.8725,25.3981,687430
STB,20070403,25.3981,25.3981,25.2229,25.2229,698300
STB,20070404,25.5732,25.7484,25.5732,25.7484,578400
STB,20070405,25.7484,25.7484,25.5732,25.5732,420590
STB,20070406,25.2229,25.3981,25.2229,25.3981,662690
STB,20070409,25.9236,25.9236,25.7484,25.7484,373760
STB,20070410,25.9236,25.9236,25.5732,25.5732,630870
STB,20070411,25.5732,25.5732,25.5732,25.5732,391770
STB,20070412,25.5732,25.5732,25.3980,25.3981,444840
STB,20070413,25.2229,25.2229,24.8726,24.8726,522280
STB,20070416,24.1720,24.1720,23.6465,23.6465,746530
STB,20070417,23.4713,23.4713,23.4713,23.4713,966590
STB,20070418,24.5223,24.5223,24.5223,24.5223,293170
STB,20070419,25.7484,25.7484,25.7484,25.7484,1528840
STB,20070420,25.0478,25.0478,24.6974,24.6974,613990
STB,20070423,23.8216,23.8216,23.8216,23.8216,572720
STB,20070424,24.1719,24.3471,24.1719,24.1719,458430
STB,20070425,24.3471,24.5223,24.3471,24.5223,481340
STB,20070502,24.5223,24.5223,24.3471,24.3471,300400
STB,20070503,24.3471,24.3471,24.1719,24.1719,216950
STB,20070504,23.9967,24.1719,23.9967,24.1719,215300
STB,20070507,24.5222,24.8726,24.5222,24.8726,621190
STB,20070508,25.3981,25.3981,25.2229,25.2229,706620
STB,20070509,25.2229,25.2229,24.8726,24.8726,511170
STB,20070510,24.8726,24.8726,24.6974,24.6974,302700
STB,20070511,24.8726,25.9235,24.8726,25.9235,981410
STB,20070514,26.9745,26.9745,26.6241,26.6242,1254650
STB,20070515,26.6242,26.6242,26.2739,26.2739,723670
STB,20070516,26.0987,26.0987,26.0987,26.0987,700180
STB,20070517,26.2739,26.9745,26.2739,26.9745,1037760
STB,20070518,27.3248,27.5000,27.3248,27.5000,1132680
STB,20070521,27.6752,28.2006,27.6752,28.2006,1167960
STB,20070522,29.6019,29.6019,29.4267,29.4267,1559690
STB,20070523,28.9012,29.2515,28.5509,28.5509,909550
STB,20070524,28.0254,28.3757,28.0254,28.0254,886790
STB,20070525,29.0764,29.0764,28.2006,29.0764,1040270
STB,20070528,29.6019,29.6019,29.0764,29.0764,785270
STB,20070529,29.7770,29.7770,29.0764,29.0764,1768560
STB,20070530,28.3758,28.3758,28.2006,28.2006,1026180
STB,20070531,28.2006,28.2006,28.2006,28.2006,828810
STB,20070601,27.8503,27.8503,27.3248,27.3248,992530
STB,20070604,26.7993,26.7993,26.0987,26.0987,1212960
STB,20070605,25.3981,25.3981,25.2229,25.2229,1747130
STB,20070606,25.0477,25.2229,25.0477,25.2229,1834680
STB,20070607,26.4000,26.4000,26.4000,26.4000,338320
STB,20070608,27.5771,27.5771,26.4000,26.4000,2315260
STB,20070611,25.8955,25.8955,25.2229,25.2229,777460
STB,20070612,24.5503,24.5503,24.3821,24.3821,1036940
STB,20070613,24.3821,25.0547,24.3821,25.0547,809000
STB,20070614,25.2229,25.2229,25.2229,25.2229,794600
STB,20070615,25.2229,25.2229,24.8866,24.8866,475780
STB,20070618,24.5503,24.5503,24.5503,24.5503,392170
STB,20070619,24.5503,24.5503,24.2140,24.2140,638990
STB,20070620,24.0458,24.0458,23.8777,23.8777,896620
STB,20070621,23.5414,23.5414,23.0369,23.0369,1066620
STB,20070622,22.5324,22.8687,22.5324,22.5325,991370
STB,20070625,22.5325,23.0370,22.5325,23.0369,721200
STB,20070626,23.5414,23.5414,23.3732,23.3732,693090
STB,20070627,23.3732,23.3732,22.8687,22.8688,446000
STB,20070628,22.5325,22.5325,22.5325,22.5325,426320
