,tic,date,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
122,^VNINDEX,2001-06-04,417.79,417.79,417.79,417.79,21700,32.999249194270874,427.86654971210004,287.0014502878999,93.64380921299241,145.1305767138194,93.26675502039323,332.43,290.28083333333336,21.3799991607666,0.0
123,^VNINDEX,2001-06-06,424.56,424.56,424.56,424.56,24840,33.89039766215444,436.1430653009686,289.9849346990313,93.94521422167426,143.56525869305884,93.78549064123534,337.91166666666663,293.7215,20.389999389648438,0.0
124,^VNINDEX,2001-06-08,426.58,426.58,426.58,426.58,193310,34.36350536612895,443.5591582704402,293.4508417295598,94.03255715362765,135.1313194475247,93.93453386459517,343.3076666666667,297.1286666666667,19.920000076293945,0.0
125,^VNINDEX,2001-06-11,428.02,428.02,428.02,428.02,425300,34.457431561667136,449.1184916432758,299.3195083567242,94.09537108455544,126.92979745783485,94.04339651360998,348.5983333333333,300.5011666666667,20.700000762939453,0.0
126,^VNINDEX,2001-06-13,456.18,456.18,456.18,456.18,122400,36.38464181494908,459.2618350354464,303.2671649645536,95.13197711463314,157.15280823508172,95.66851596373728,354.65666666666664,304.29833333333335,21.450000762939453,0.0
127,^VNINDEX,2001-06-15,486.34,486.34,486.34,486.34,73910,39.88576748282088,475.3046984921349,303.75130150786504,95.92467135482491,184.0002201876707,96.69945799076785,361.5493333333333,308.526,22.809999465942383,0.0
128,^VNINDEX,2001-06-18,518.62,518.62,518.62,518.62,210100,44.74923594343318,497.3895260485777,300.81547395142235,96.54718860848584,206.351466424843,97.40586625840815,369.347,313.22016666666667,23.170000076293945,0.0
129,^VNINDEX,2001-06-20,553.56,553.56,553.56,553.56,141000,50.8368359999551,525.1510176807933,295.20998231920686,97.051503709636,223.84301448930157,97.92077006105015,378.1383333333333,318.4235,21.709999084472656,0.0
130,^VNINDEX,2001-06-22,563.0,563.0,563.0,563.0,544250,55.78001044516907,549.9327854274427,292.8932145725573,97.16714829619309,207.85166830623774,98.03350029586066,387.0686666666667,323.7101666666666,20.020000457763672,0.0
131,^VNINDEX,2001-06-25,571.04,571.04,571.04,571.04,268110,59.65854633051299,572.1829859773771,293.3000140226228,97.2617723573961,192.40083317509055,98.12600302124078,396.09133333333335,329.05699999999996,20.670000076293945,0.0
132,^VNINDEX,2001-06-27,531.93,531.93,531.93,531.93,79700,58.897597057845076,582.3773193979115,301.19268060208856,83.26590069086521,135.65333775950447,59.18852168725173,403.617,333.67316666666665,20.8799991607666,0.0
133,^VNINDEX,2001-06-29,500.28,500.28,500.28,500.28,119750,55.105478568784065,585.9645148322982,311.8684851677018,74.31358956542056,94.12196350390549,36.05733416892654,409.89433333333335,337.679,19.059999465942383,0.0
134,^VNINDEX,2001-07-02,491.17,491.17,491.17,491.17,181400,50.779752140551466,587.4737695596191,323.04923044038077,72.00833612797636,78.20924632013974,30.234677572819674,415.67466666666667,341.52933333333334,18.760000228881836,0.0
135,^VNINDEX,2001-07-06,502.93,502.93,502.93,502.93,223500,45.44010329382695,591.6322461295305,345.63075387046945,71.59731542834145,76.37867036599076,30.81810602718644,428.5653333333333,349.98499999999996,21.6299991607666,0.0
136,^VNINDEX,2001-07-09,470.83,470.83,470.83,470.83,109100,39.93496395313201,589.3648883160984,356.56511168390165,64.57173010548004,38.988471312172784,12.913440761911907,433.5573333333333,353.68249999999995,22.479999542236328,0.0
137,^VNINDEX,2001-07-11,436.13,436.13,436.13,436.13,93000,32.39866940120015,586.5581392546197,363.89686074538025,58.18677616221017,-1.162512019687471,2.5058698191977795,437.19066666666663,356.8515,24.010000228881836,0.0
138,^VNINDEX,2001-07-13,416.46,416.46,416.46,416.46,169000,24.55585368084735,585.0143563500146,367.3366436499853,54.99774772065669,-26.79920965891507,9.956773420623403,440.00600000000003,359.68,21.139999389648438,0.0
139,^VNINDEX,2001-07-16,411.43,411.43,411.43,411.43,122000,17.73011047611186,584.41851845425,368.64948154574984,54.21176227534817,-36.51150962589008,11.799366772271433,442.442,362.35016666666667,22.90999984741211,0.0
140,^VNINDEX,2001-07-18,438.12,438.12,438.12,438.12,99400,14.309346517085885,582.9536399496129,372.8233600503871,57.54241059096993,-9.168025592138369,0.1722948557153873,445.5636666666667,365.392,23.600000381469727,0.0
141,^VNINDEX,2001-07-20,466.67,466.67,466.67,466.67,75600,13.743660374690876,581.7210798354666,378.94392016453327,60.705337846427945,22.03617717157984,10.47406442037554,449.41733333333326,368.96316666666667,22.34000015258789,0.0
142,^VNINDEX,2001-07-23,438.33,438.33,438.33,438.33,274800,10.883117113076423,580.9920138832366,381.0499861167634,56.391493619260636,-18.418906452633564,0.7219665210222558,452.1066666666666,372.04133333333334,23.739999771118164,0.0
143,^VNINDEX,2001-07-25,450.87,450.87,450.87,450.87,142400,9.518259571501403,579.9873095619296,384.4836904380703,57.765307383856026,-5.803942176407779,3.885417664420085,454.9933333333333,375.377,24.0,0.0
144,^VNINDEX,2001-07-27,445.37,445.37,445.37,445.37,96900,7.901713731666007,579.1215517381662,387.0844482618337,56.95126237812236,-17.816547013175995,1.7042051055320306,457.4756666666666,378.66566666666665,22.0,0.0
145,^VNINDEX,2001-07-30,422.46,422.46,422.46,422.46,100200,4.717576962230112,580.5594221909819,382.27457780901796,53.69088729678877,-55.2069947337919,6.99126804536291,458.97666666666663,381.49649999999997,22.690000534057617,0.0
146,^VNINDEX,2001-08-01,395.63,395.63,395.63,395.63,121100,0.028851912545178493,583.1211027408164,370.64189725918357,50.20862576594873,-97.02037870968338,15.983699617196317,459.359,383.8238333333333,20.559999465942383,0.0
147,^VNINDEX,2001-08-03,371.76,371.76,371.76,371.76,64200,-5.549126046596541,583.6414886180862,355.4355113819138,47.380397200973896,-130.86585102807584,23.058430162168694,458.72166666666664,385.7248333333334,19.889999389648438,0.0
148,^VNINDEX,2001-08-06,350.69,350.69,350.69,350.69,75990,-11.536885807509691,578.0276738519507,340.7623261480493,45.062537288096166,-155.8343603118893,28.72184787260503,457.16133333333335,387.261,21.889999389648438,0.0
149,^VNINDEX,2001-08-08,373.63,373.63,373.63,373.63,261300,-14.26671449564401,563.8782146634354,335.97478533656465,47.931442304610776,-118.63017755874823,18.56483448500999,456.14033333333333,389.15,22.31999969482422,0.0
150,^VNINDEX,2001-08-10,394.18,394.18,394.18,394.18,212800,-14.603577608736089,542.1868212583732,339.9801787416268,50.3349215039867,-87.35953164409268,10.235374437962836,455.5786666666666,391.36783333333335,20.549999237060547,0.0
151,^VNINDEX,2001-08-13,368.34,368.34,368.34,368.34,128650,-16.76237953272971,529.427117798141,336.380882201859,47.4838092808189,-118.17696053005231,17.980401964703365,453.93033333333335,393.1801666666667,20.420000076293945,0.0
152,^VNINDEX,2001-08-15,344.31,344.31,344.31,344.31,72150,-20.179638499979433,523.8848103150447,326.3261896849552,45.030050489876174,-140.8972496499922,24.459609966008934,451.2553333333333,394.58349999999996,20.90999984741211,0.0
153,^VNINDEX,2001-08-17,321.83,321.83,321.83,321.83,184600,-24.420279331809354,520.4753473844277,312.80165261557215,42.885376255996306,-155.94946887334436,29.990175073864407,447.7636666666666,395.53566666666666,23.84000015258789,0.0
154,^VNINDEX,2001-08-20,302.25,302.25,302.25,302.25,201050,-29.026355898716588,511.57844210019493,300.64355789980505,41.12072339790529,-162.80884465027682,34.45794130807572,443.5713333333333,396.08483333333334,22.8700008392334,0.0
155,^VNINDEX,2001-08-22,320.98,320.98,320.98,320.98,167000,-30.810194588118748,498.6362695735042,295.39073042649574,43.42443090269656,-128.56185815060275,26.221251377508025,439.0646666666667,396.86066666666665,22.440000534057617,0.0
156,^VNINDEX,2001-08-24,300.03,300.03,300.03,300.03,153800,-33.527894964966436,492.65192109623905,284.29507890376095,41.54364659159154,-137.50206180800032,31.25635876996323,432.85433333333333,397.20183333333335,19.709999084472656,0.0
157,^VNINDEX,2001-08-27,279.65,279.65,279.65,279.65,54700,-36.900812851900696,492.94567221296654,268.35332778703344,39.808546288911764,-145.2822513420693,35.81166337709961,424.88866666666667,397.11783333333335,20.559999465942383,0.0
158,^VNINDEX,2001-08-29,261.35,261.35,261.35,261.35,120750,-40.58271487774181,495.7088517334765,250.07914826652353,38.321802721455384,-151.37382916946893,39.65024689707768,415.1483333333333,396.6433333333333,23.030000686645508,0.0
159,^VNINDEX,2001-08-31,277.4,277.4,277.4,277.4,296800,-41.72457605711128,494.65092725013784,237.73407274986215,40.34326856887443,-126.11382486968492,32.2362396414668,405.6283333333333,396.3485,24.920000076293945,0.0
160,^VNINDEX,2001-09-05,296.43,296.43,296.43,296.43,91300,-40.625643692585356,486.487982001635,231.72801799836503,42.648765332382446,-101.19218605654792,23.89928306054363,396.4746666666667,396.283,26.350000381469727,0.0
161,^VNINDEX,2001-09-07,307.76,307.76,307.76,307.76,245500,-38.397870725911275,469.81839166289126,232.5066083371087,43.982121270746624,-83.78757647304722,19.119642396784332,389.0023333333333,396.30966666666666,30.989999771118164,0.0
162,^VNINDEX,2001-09-10,286.55,286.55,286.55,286.55,265650,-37.906844165180246,458.0986447040067,229.04835529599325,42.08721584098991,-98.7639995441406,24.915914984453185,381.878,395.8861666666666,31.84000015258789,0.0
163,^VNINDEX,2001-09-17,266.09,266.09,266.09,266.09,135300,-37.237461770454445,406.2800885337874,231.53791146621256,40.27557618308035,-101.96450058520541,30.52951516467634,359.1616666666667,393.8635,41.7599983215332,0.0
164,^VNINDEX,2001-09-19,273.37,273.37,273.37,273.37,158450,-36.345649587046296,394.4891641538853,231.1028358461147,41.2280580416151,-88.67435332715868,26.762524450478924,352.57966666666664,393.06850000000003,40.560001373291016,0.0
165,^VNINDEX,2001-09-21,272.03,272.03,272.03,272.03,113300,-35.339635253293864,386.4669611109526,229.15203888904745,41.10323996777053,-84.89288839874965,27.17604509924777,347.10966666666667,392.1501666666666,42.65999984741211,0.0
166,^VNINDEX,2001-09-24,259.75,259.75,259.75,259.75,150900,-35.12831627831338,381.9968380916916,224.5281619083084,39.956438619674586,-92.76857777285844,30.992976828183384,341.886,390.94599999999997,37.75,0.0
167,^VNINDEX,2001-09-26,249.72,249.72,249.72,249.72,134100,-35.36254319588687,371.890632377112,222.2433676228879,39.036189565759365,-97.95018265456969,34.01269747751411,336.49566666666664,389.46883333333335,35.2599983215332,0.0
168,^VNINDEX,2001-09-28,244.46,244.46,244.46,244.46,140700,-35.562662958482804,352.5078473873053,226.65415261269476,38.554462192422335,-99.30923989311748,35.59269749986648,330.04033333333336,387.80199999999996,31.93000030517578,0.0
169,^VNINDEX,2001-10-01,229.06,229.06,229.06,229.06,142200,-36.542668109713475,339.3692019419784,225.86479805802162,37.16537144698108,-114.5706371191136,40.08271002644949,322.12,385.7686666666667,32.31999969482422,0.0
170,^VNINDEX,2001-10-03,214.29,214.29,214.29,214.29,101580,-38.07227015598494,332.9002670575494,219.33173294245057,35.88267522916354,-127.9758641003997,44.0794624768295,314.65200000000004,383.3793333333333,31.34000015258789,0.0
171,^VNINDEX,2001-10-05,203.12,203.12,203.12,203.12,211800,-39.727857549837665,331.48250425159915,208.8784957484008,34.93927672869599,-139.518284752919,46.94069415923045,306.39366666666666,380.69350000000003,33.38999938964844,0.0
172,^VNINDEX,2001-10-08,217.1,217.1,217.1,217.1,299000,-39.45701823617901,329.6275073510661,202.21849264893396,37.08102898862148,-118.44376949058163,37.526446809208544,298.7846666666667,378.1301666666667,35.119998931884766,0.0
173,^VNINDEX,2001-10-10,221.18,221.18,221.18,221.18,156200,-38.469699673242246,322.061709802393,199.80429019760697,37.70020371643976,-108.9288622612191,34.83149164411552,292.07533333333333,375.526,31.600000381469727,0.0
174,^VNINDEX,2001-10-12,225.27,225.27,225.27,225.27,1200,-36.931490734519826,317.39333412627684,196.99666587372317,38.32955782898269,-99.29876810613234,32.05843770089467,286.39666666666665,372.87783333333334,35.27000045776367,0.0
175,^VNINDEX,2001-10-15,229.35,229.35,229.35,229.35,988600,-34.979999685538644,315.13067550012136,194.2293244998787,38.96582807757129,-88.61131238764668,29.22435893570049,281.64966666666663,370.18566666666663,35.310001373291016,0.0
176,^VNINDEX,2001-10-17,233.48,233.48,233.48,233.48,10700,-32.72296271560464,314.3713659954667,192.20163400453328,39.61818290109869,-77.65852426112474,26.29161686762755,277.7426666666667,367.452,35.08000183105469,0.0
177,^VNINDEX,2001-10-19,237.62,237.62,237.62,237.62,8700,-30.251461405847493,311.66273916957437,190.93226083042563,40.28009975769063,-66.61301039746192,23.293263491082726,273.209,364.67466666666667,34.11000061035156,0.0
178,^VNINDEX,2001-10-22,242.01,242.01,242.01,242.01,17700,-27.620154718304434,305.163755874166,191.989244125834,40.98969800795794,-53.51631844872321,20.062221932046313,268.13666666666666,361.85766666666666,32.25,0.0
179,^VNINDEX,2001-10-24,246.41,246.41,246.41,246.41,53500,-24.89283305859334,294.76424108901256,196.25375891098747,41.70784767997871,-39.52056505897845,16.78326537686035,264.07233333333335,359.0013333333333,30.950000762939453,0.0
180,^VNINDEX,2001-10-26,250.85,250.85,250.85,250.85,23410,-22.11817569130679,289.15599030592654,198.2920096940735,42.43910166021381,-24.610102633405166,13.441355880907494,260.957,356.10616666666664,28.420000076293945,0.0
181,^VNINDEX,2001-10-29,255.55,255.55,255.55,255.55,408390,-19.31731122947781,283.87808765822786,200.65691234177214,43.21910866395642,-8.376446755469395,9.883208080983,258.74766666666665,353.2556666666667,31.639999389648438,0.0
182,^VNINDEX,2001-10-31,260.29,260.29,260.29,260.29,52900,-16.52464193606309,281.2618049530802,201.83819504691982,44.01066169186995,8.152121186922322,6.289145213981144,257.349,350.4601666666666,33.560001373291016,0.0
183,^VNINDEX,2001-11-02,265.03,265.03,265.03,265.03,65500,-13.770218641011553,281.0735029172336,201.92049708276642,44.80661590990534,28.67906842598591,2.6984229888038387,255.484,347.27433333333335,30.709999084472656,0.0
184,^VNINDEX,2001-11-05,269.77,269.77,269.77,269.77,69500,-11.077149590415843,280.3115999500323,202.3224000499676,45.60654711538044,47.985576299618096,0.8810038194036193,254.4753333333333,343.6648333333333,30.5,0.0
185,^VNINDEX,2001-11-07,274.89,274.89,274.89,274.89,24900,-8.432526961132254,280.94670235861435,201.97329764138564,46.47340933283855,64.99989468584786,4.715661072347118,254.31666666666666,339.60266666666666,29.1299991607666,0.0
186,^VNINDEX,2001-11-09,280.03,280.03,280.03,280.03,21530,-5.854403630095362,284.87249868245596,200.07550131754402,47.34489518737597,77.14729648290651,8.51389449810187,254.9393333333333,335.04383333333334,27.440000534057617,0.0
187,^VNINDEX,2001-11-12,285.06,285.06,285.06,285.06,24900,-3.3665361304701378,290.6655225126358,197.8164774873643,48.19870182455854,90.82983244391818,12.176089446875766,255.19466666666668,330.41150000000005,29.350000381469727,0.0
188,^VNINDEX,2001-11-14,290.51,290.51,290.51,290.51,33200,-0.9442293828815878,297.3726558582578,195.71434414174217,49.123376785366254,108.920304908969,16.06751403400195,254.9973333333333,325.736,26.559999465942383,0.0
189,^VNINDEX,2001-11-16,295.97,295.97,295.97,295.97,24400,1.3999051957294455,304.5372982447994,195.24070175520058,50.04748997080971,129.04966816482994,19.86985962916104,254.60433333333333,321.80333333333334,25.06999969482422,0.0
190,^VNINDEX,2001-11-19,301.09,301.09,301.09,301.09,53900,3.628957493997234,310.7288648903826,197.72913510961732,50.91241630107823,140.53573501646673,23.350597272802148,255.089,318.48350000000005,24.459999084472656,0.0
191,^VNINDEX,2001-11-21,296.11,296.11,296.11,296.11,300700,4.936745462135832,312.9206789560312,204.8363210439687,50.040596124204875,122.16677688931657,18.020255985980384,255.46999999999997,315.2325,24.190000534057617,0.0
192,^VNINDEX,2001-11-23,292.17,292.17,292.17,292.17,184900,5.590804515085949,314.85369728540365,210.4103027145962,49.348969927649236,105.80400083981517,13.859117698563914,256.0543333333333,311.55533333333335,23.25,0.0
193,^VNINDEX,2001-11-26,296.9,296.9,296.9,296.9,278300,6.416852944504683,316.9376231181501,215.8983768818499,50.203710111898594,111.61504321420217,17.587967059609426,257.08133333333336,308.1215,23.790000915527344,0.0
194,^VNINDEX,2001-11-28,293.03,293.03,293.03,293.03,156300,6.682197450857416,317.72824685005725,221.88375314994272,49.496748885691666,96.27730190772371,13.298501270256077,257.7366666666666,305.15816666666666,25.899999618530273,0.0
195,^VNINDEX,2001-11-30,288.52,288.52,288.52,288.52,41600,6.454166016401928,317.36104151093747,228.1679584890624,48.67049338350273,80.66075279574906,8.373648043782387,258.2863333333333,302.69800000000004,23.84000015258789,0.0
196,^VNINDEX,2001-12-03,283.02,283.02,283.02,283.02,28200,5.763210777452173,315.9877945167047,234.49520548329528,47.66665958672105,61.993479273404695,2.561922161383609,259.062,300.47400000000005,25.770000457763672,0.0
197,^VNINDEX,2001-12-05,279.15,279.15,279.15,279.15,18000,4.847468552744999,314.02422927199626,240.6117707280037,46.96162453537208,48.88551165146901,1.4146228528426852,260.043,298.26933333333335,23.020000457763672,0.0
198,^VNINDEX,2001-12-07,275.49,275.49,275.49,275.49,72600,3.782799109676432,311.76085787322666,246.22314212677338,46.29175076329767,37.002741958120964,5.133126037428107,261.07733333333334,295.5588333333333,23.489999771118164,0.0
199,^VNINDEX,2001-12-10,271.62,271.62,271.62,271.62,149300,2.596829645550713,309.4938664271397,251.01113357286027,45.580565566863875,24.270605009469964,9.012237136968565,262.496,292.308,25.6200008392334,0.0
200,^VNINDEX,2001-12-12,267.83,267.83,267.83,267.83,78500,1.335721637619315,307.6063899361279,254.59661006387205,44.88200692123849,10.165989761450557,12.747221885548687,264.28066666666666,289.46633333333335,24.8700008392334,0.0
201,^VNINDEX,2001-12-14,263.04,263.04,263.04,263.04,47400,-0.04965607316614751,306.63842930285136,256.31357069714863,44.00035152739219,-10.29786855111089,17.331849505767057,266.278,286.3358333333333,24.6299991607666,0.0
202,^VNINDEX,2001-12-17,259.08,259.08,259.08,259.08,26900,-1.4503974880838655,306.7972725522603,256.0337274477396,43.27335868625296,-29.58015267175569,21.00022695357441,267.6773333333333,283.231,24.260000228881836,0.0
